time_stamp,word,frame,confidence,success,Tx,Ty,Tz,Rx,Ry,Rz
1,G:WELL,1,0.971383,1,-72.0955,-314.902,1584.78,-0.0399833,-0.357402,-0.100163
2,G:WELL,2,0.976076,1,-72.5728,-317.05,1596.28,-0.0583632,-0.378246,-0.120395
3,G:WELL,3,0.976164,1,-72.8441,-319.44,1610.72,-0.0667348,-0.377285,-0.129482
4,G:WELL,4,0.966461,1,-72.8441,-319.44,1610.72,-0.0667348,-0.377285,-0.129482
5,G:WELL,5,0.969274,1,-72.8441,-319.44,1610.72,-0.0667348,-0.377285,-0.129482
6,G:WELL,6,0.969018,1,-72.8441,-319.44,1610.72,-0.0667348,-0.377285,-0.129482
7,G:WELL,7,0.958472,1,-72.8441,-319.44,1610.72,-0.0667348,-0.377285,-0.129482
8,G:WELL,8,0.938082,1,-72.8441,-319.44,1610.72,-0.0667348,-0.377285,-0.129482
9,G:WELL,9,0.810577,1,-72.8441,-319.44,1610.72,-0.0667348,-0.377285,-0.129482
10,G:WELL,10,0.972599,1,-87.6238,-302.011,1526.42,-0.111149,-0.285635,-0.0745849
11,G:WELL,11,0.950328,1,-93.997,-304.806,1530.89,-0.127035,-0.242755,-0.101497
12,G:WELL,12,0.791101,1,-100.492,-306.788,1528.91,-0.155864,-0.235133,-0.119978
13,G:WELL,13,0.979928,1,-124.132,-301.174,1492.1,-0.133695,0.111209,-0.0188463
14,G:WELL,14,0.950887,1,-130.732,-304.282,1498.1,-0.18901,0.110947,-0.0239733
15,G:WELL,15,0.772587,1,-139.04,-314.204,1545.28,-0.232609,0.0357626,-0.0422302
16,G:WELL,16,0.995822,1,-166.695,-313.255,1525.13,-0.129794,0.449614,0.0600305
17,G:WELL,17,0.99551,1,-171.252,-313.147,1524.14,-0.13796,0.501664,0.0791565
18,,18,0.991166,1,-177.395,-316.627,1540.96,-0.125439,0.543496,0.0919512
19,,19,0.899424,1,-183.773,-320.609,1561.14,-0.107789,0.587289,0.10195
20,,20,0.897234,1,-192.761,-328.688,1596.95,-0.111512,0.629788,0.128419
21,,21,0.907446,1,-201.431,-336.508,1633.52,-0.109786,0.661296,0.150358
22,,22,0.870764,1,-201.431,-336.508,1633.52,-0.109786,0.661296,0.150358
23,,23,0.849173,1,-201.431,-336.508,1633.52,-0.109786,0.661296,0.150358
24,,24,0.855928,1,-201.431,-336.508,1633.52,-0.109786,0.661296,0.150358
25,,25,0.86086,1,-201.431,-336.508,1633.52,-0.109786,0.661296,0.150358
26,,26,0.842724,1,-201.431,-336.508,1633.52,-0.109786,0.661296,0.150358
27,,27,0.829083,1,-201.431,-336.508,1633.52,-0.109786,0.661296,0.150358
28,,28,0.827739,1,-201.431,-336.508,1633.52,-0.109786,0.661296,0.150358
29,,29,0.854404,1,-201.431,-336.508,1633.52,-0.109786,0.661296,0.150358
30,,30,0.901271,1,-201.431,-336.508,1633.52,-0.109786,0.661296,0.150358
31,,31,0.892387,1,-201.431,-336.508,1633.52,-0.109786,0.661296,0.150358
32,,32,0.828824,1,-201.431,-336.508,1633.52,-0.109786,0.661296,0.150358
33,,33,0.958711,1,-202.515,-329.144,1645.51,-0.0563064,0.353193,0.0149929
34,,34,0.956548,1,-202.515,-329.144,1645.51,-0.0563064,0.353193,0.0149929
35,,35,0.884583,1,-202.515,-329.144,1645.51,-0.0563064,0.353193,0.0149929
36,GOOD,36,0.843753,1,-202.515,-329.144,1645.51,-0.0563064,0.353193,0.0149929
37,GOOD,37,0.85014,1,-202.515,-329.144,1645.51,-0.0563064,0.353193,0.0149929
38,GOOD,38,0.873017,1,-202.515,-329.144,1645.51,-0.0563064,0.353193,0.0149929
39,GOOD,39,0.872457,1,-202.515,-329.144,1645.51,-0.0563064,0.353193,0.0149929
40,GOOD,40,0.726207,1,-202.515,-329.144,1645.51,-0.0563064,0.353193,0.0149929
42,GOOD,42,0.974974,1,-190.643,-331.219,1619.69,-0.182676,0.353215,0.0649167
43,GOOD,43,0.975902,1,-190.643,-331.219,1619.69,-0.182676,0.353215,0.0649167
44,GOOD,44,0.977187,1,-190.643,-331.219,1619.69,-0.182676,0.353215,0.0649167
45,GOOD,45,0.975673,1,-190.643,-331.219,1619.69,-0.182676,0.353215,0.0649167
46,GOOD,46,0.969588,1,-190.643,-331.219,1619.69,-0.182676,0.353215,0.0649167
47,GOOD,47,0.969937,1,-190.643,-331.219,1619.69,-0.182676,0.353215,0.0649167
48,GOOD,48,0.96746,1,-190.643,-331.219,1619.69,-0.182676,0.353215,0.0649167
49,GOOD,49,0.966357,1,-190.643,-331.219,1619.69,-0.182676,0.353215,0.0649167
50,GOOD,50,0.962141,1,-190.643,-331.219,1619.69,-0.182676,0.353215,0.0649167
51,GOOD,51,0.961885,1,-190.643,-331.219,1619.69,-0.182676,0.353215,0.0649167
52,GOOD,52,0.962217,1,-190.643,-331.219,1619.69,-0.182676,0.353215,0.0649167
53,GOOD,53,0.960212,1,-190.643,-331.219,1619.69,-0.182676,0.353215,0.0649167
54,,54,0.960538,1,-190.643,-331.219,1619.69,-0.182676,0.353215,0.0649167
55,,55,0.952352,1,-190.643,-331.219,1619.69,-0.182676,0.353215,0.0649167
56,,56,0.932217,1,-190.643,-331.219,1619.69,-0.182676,0.353215,0.0649167
57,,57,0.899488,1,-190.643,-331.219,1619.69,-0.182676,0.353215,0.0649167
58,,58,0.897781,1,-190.643,-331.219,1619.69,-0.182676,0.353215,0.0649167
59,,59,0.913633,1,-190.643,-331.219,1619.69,-0.182676,0.353215,0.0649167
60,,60,0.915037,1,-190.643,-331.219,1619.69,-0.182676,0.353215,0.0649167
61,,61,0.913292,1,-190.643,-331.219,1619.69,-0.182676,0.353215,0.0649167
62,,62,0.887208,1,-190.643,-331.219,1619.69,-0.182676,0.353215,0.0649167
63,,63,0.954238,1,-161.64,-331.896,1629.67,-0.16873,0.291726,0.0289197
