time_stamp,word,frame,confidence,success,Tx,Ty,Tz,Rx,Ry,Rz
1,GOOD,1,0.947726,1,-120.75,-262.33,1368.78,0.0248855,0.0146353,0.107111
2,GOOD,2,0.959233,1,-127.189,-263.597,1394.18,0.115246,0.0360104,0.144404
3,GOOD,3,0.972448,1,-129.437,-261.827,1397.33,0.173344,0.0388408,0.181908
4,GOOD,4,0.9784,1,-127.758,-263.092,1395.08,0.158289,0.0139325,0.216195
5,GOOD,5,0.979763,1,-125.653,-267.078,1392.97,0.117897,-0.0122271,0.240668
6,GOOD,6,0.979074,1,-125.856,-271.794,1394.55,0.086309,-0.0239535,0.252402
7,GOOD,7,0.980052,1,-128.422,-272.103,1394.12,0.10077,-0.00915746,0.254502
8,GOOD,8,0.97526,1,-131.542,-268.063,1393.33,0.162378,0.0172688,0.251535
9,GOOD,9,0.964986,1,-133.834,-262.953,1393.91,0.225124,0.0418723,0.252046
10,GOOD,10,0.969564,1,-133.866,-260.535,1393.36,0.234398,0.044661,0.258752
11,GOOD,11,0.975304,1,-132.308,-263.286,1396.35,0.182183,0.0255646,0.270442
12,GOOD,12,0.978936,1,-130.796,-267.343,1393.82,0.118264,0.0133174,0.27691
13,GOOD,13,0.979615,1,-130.71,-272.545,1398.5,0.0687326,0.00861485,0.281019
14,GOOD,14,0.979209,1,-131.537,-272.862,1397.39,0.0740289,0.0235516,0.282407
15,GOOD,15,0.972988,1,-133.07,-269.999,1398.45,0.121675,0.0443415,0.279331
16,GOOD,16,0.967493,1,-134.24,-266.726,1402.04,0.167266,0.0603758,0.27854
17,GOOD,17,0.972834,1,-132.17,-266.028,1401.29,0.157942,0.0463561,0.281421
18,GOOD,18,0.979202,1,-129.332,-268.991,1402.74,0.102366,0.0230707,0.284096
19,GOOD,19,0.978038,1,-126.684,-271.886,1401.18,0.0496647,0.00860654,0.285601
20,GOOD,20,0.977968,1,-124.983,-272.697,1400.36,0.0432751,0.00311326,0.283046
21,,21,0.975139,1,-124.953,-270.524,1399.78,0.0830893,0.0174749,0.278312
22,,22,0.973674,1,-124.683,-268.202,1401.98,0.125832,0.0210167,0.271272
23,,23,0.974676,1,-123.078,-267.301,1401.27,0.125093,0.0208075,0.268754
24,,24,0.978781,1,-120.818,-269.583,1401.42,0.0819788,0.0159305,0.263341
25,,25,0.977042,1,-117.723,-272.639,1398.91,0.0266061,0.00826224,0.260497
26,,26,0.976372,1,-114.914,-274.267,1397.97,0.0172306,0.00450527,0.255652
27,,27,0.977155,1,-113.227,-273.829,1398,0.0427273,0.0162375,0.248934
28,,28,0.978845,1,-112.593,-272.552,1402.61,0.0807976,0.0284408,0.239592
29,,29,0.980696,1,-111.229,-272.265,1402.32,0.0851795,0.0353827,0.234227
30,,30,0.980412,1,-109.609,-274.035,1402.22,0.0584448,0.037194,0.227532
31,,31,0.980245,1,-108.352,-275.143,1400.8,0.0389829,0.0419043,0.22148
32,,32,0.978822,1,-108.271,-275.33,1402.6,0.0509415,0.0540184,0.208804
33,,33,0.976389,1,-109.49,-273.609,1400.76,0.0822471,0.0711882,0.188953
34,,34,0.975396,1,-111.462,-272.714,1396.81,0.100471,0.0905352,0.168325
35,,35,0.973053,1,-114.396,-273.448,1395.19,0.0946349,0.112747,0.144944
36,,36,0.973149,1,-119.407,-274.487,1394.09,0.0919591,0.150005,0.114229
37,,37,0.945088,1,-126.066,-275.904,1400.8,0.116169,0.169173,0.0696672
38,,38,0.748163,1,-135.629,-283.034,1443.57,0.138847,0.144795,0.027222
39,,39,0.958024,1,-155.474,-275.869,1421.04,0.217461,0.306983,-0.0868294
40,,40,0.897258,1,-163.237,-279.223,1443.06,0.233486,0.299053,-0.121439
41,,41,0.850102,1,-171.571,-284.152,1465.24,0.215393,0.289018,-0.15007
42,G:HEY,42,0.816704,1,-179.476,-289.111,1483.26,0.187417,0.279673,-0.178698
43,G:HEY,43,0.794928,1,-186.539,-292.151,1494.56,0.177152,0.28101,-0.211848
44,G:HEY,44,0.799225,1,-192.746,-293.025,1501.59,0.179731,0.283375,-0.243815
45,G:HEY,45,0.814024,1,-198.431,-292.771,1508.05,0.202801,0.288002,-0.277061
46,G:HEY,46,0.808616,1,-204.413,-294.205,1517.57,0.230381,0.307248,-0.313415
47,G:HEY,47,0.767177,1,-211.211,-298.352,1534.45,0.268174,0.348178,-0.351639
48,G:HEY,48,0.79585,1,-216.995,-301.249,1546.06,0.311675,0.377066,-0.385773
49,G:HEY,49,0.781024,1,-221.128,-302.254,1551.76,0.36913,0.398263,-0.421518
50,G:HEY,50,0.773956,1,-225.3,-302.947,1561.08,0.415512,0.405439,-0.456074
51,G:HEY,51,0.757092,1,-228.839,-302.779,1566.65,0.446673,0.410515,-0.485398
52,G:HEY,52,0.744979,1,-231.769,-302.684,1565.27,0.461099,0.421095,-0.505419
53,G:HEY,53,0.957461,1,-234.839,-279.896,1473.91,0.126971,0.378207,-0.242023
54,G:HEY,54,0.968005,1,-236.58,-279.279,1473.11,0.150892,0.413948,-0.267089
55,G:HEY,55,0.965836,1,-237.413,-278.272,1473.54,0.165273,0.422063,-0.280463
56,G:HEY,56,0.968557,1,-237.917,-277.656,1474.32,0.176387,0.417197,-0.286479
57,G:HEY,57,0.969068,1,-238.351,-278.096,1475.55,0.175587,0.419534,-0.283926
58,G:HEY,58,0.972428,1,-238.607,-279.436,1478.17,0.174142,0.418957,-0.277516
59,G:HEY,59,0.969502,1,-239.088,-282.022,1487.45,0.171463,0.417282,-0.267805
60,G:HEY,60,0.970472,1,-239.083,-285.763,1500.72,0.162618,0.413727,-0.249864
61,G:HEY,61,0.967355,1,-242.663,-296.523,1540.1,0.130357,0.399312,-0.216148
62,G:HEY,62,0.963685,1,-243.92,-306.621,1570.45,0.0937311,0.39351,-0.172337
63,,63,0.957419,1,-240.103,-310.371,1573.83,0.082554,0.408707,-0.125367
64,,64,0.951623,1,-233.748,-309.872,1567.57,0.0986609,0.42076,-0.0773304
65,,65,0.912089,1,-226.883,-305.949,1561.43,0.141658,0.424942,-0.0259364
66,,66,0.865165,1,-221.174,-300.51,1562.74,0.201088,0.433925,0.0107899
67,,67,0.888521,1,-215.511,-294.866,1562.04,0.251772,0.439602,0.0382393
68,,68,0.909631,1,-210.024,-290.272,1559.34,0.271699,0.454948,0.0634655
69,,69,0.929005,1,-204.459,-285.347,1547.73,0.284404,0.464241,0.0834794
70,,70,0.949282,1,-200.351,-280.745,1534.66,0.294422,0.474486,0.0839267
71,,71,0.955971,1,-196.721,-276.778,1518.41,0.290275,0.474768,0.0740734
72,,72,0.950875,1,-194.133,-273.853,1507.57,0.279043,0.459241,0.0654504
73,,73,0.950117,1,-191.417,-272.657,1501.51,0.253429,0.444355,0.0645155
74,,74,0.942855,1,-187.179,-272.903,1495.48,0.192675,0.428213,0.0748395
75,,75,0.90038,1,-181.833,-276.289,1490.48,0.126027,0.418555,0.102071
76,,76,0.893863,1,-175.709,-281.036,1484.99,0.0557561,0.371368,0.14227
77,,77,0.92173,1,-169.125,-286.016,1477.91,-0.0287308,0.302585,0.179117
78,,78,0.856321,1,-161.316,-289.251,1462.22,-0.115254,0.20573,0.217659
79,,79,0.976017,1,-124.102,-268.187,1326.87,-0.0478422,0.239782,0.127888
80,,80,0.948988,1,-119.465,-274.267,1337.91,-0.128676,0.206061,0.188303
81,,81,0.892189,1,-115.683,-282.334,1363.13,-0.202658,0.154334,0.233747
82,,82,0.960342,1,-109.897,-284.46,1368.31,-0.255251,0.104518,0.256228
83,,83,0.972023,1,-110.721,-281.498,1357.36,-0.280599,0.119761,0.271094
84,G:HEY,84,0.970845,1,-116.448,-282.571,1359.51,-0.287328,0.151099,0.261655
85,G:HEY,85,0.968477,1,-121.912,-285.315,1363.42,-0.288474,0.187824,0.243147
86,G:HEY,86,0.972153,1,-128.53,-292.607,1382.12,-0.262622,0.220542,0.238258
87,G:HEY,87,0.976496,1,-133.768,-299.33,1391.95,-0.26146,0.235178,0.227738
88,G:HEY,88,0.980491,1,-137.856,-305.846,1404.53,-0.260096,0.24733,0.220781
