time_stamp,word,frame,confidence,success,Tx,Ty,Tz,Rx,Ry,Rz
1,G:HEY,1,0.787099,1,-127.315,-194.034,1213.66,0.119752,0.27831,-0.126297
2,G:HEY,2,0.80361,1,-128.412,-194.264,1208.01,0.139526,0.376059,-0.110437
3,G:HEY,3,0.817253,1,-128.935,-193.768,1201.28,0.136324,0.411946,-0.0781661
4,G:HEY,4,0.818343,1,-132.948,-194.377,1213.89,0.162561,0.447469,-0.0683839
5,G:HEY,5,0.869167,1,-134.051,-191.511,1205.85,0.166478,0.455432,-0.0470669
6,G:HEY,6,0.801047,1,-137.32,-192.064,1216.76,0.165614,0.460793,-0.0222558
7,G:HEY,7,0.84884,1,-139.612,-191.419,1214.12,0.139512,0.455781,0.0107095
8,G:HEY,8,0.845235,1,-145.581,-192.621,1229.97,0.138843,0.46583,0.0362225
9,G:HEY,9,0.88617,1,-148.765,-189.916,1223.6,0.142307,0.464295,0.0643705
10,G:HEY,10,0.846116,1,-155.258,-188.292,1237.63,0.151095,0.459307,0.0836012
11,G:HEY,11,0.832326,1,-160.519,-184.741,1243.47,0.17343,0.468329,0.0981558
12,G:HEY,12,0.804155,1,-164.06,-181.083,1240.13,0.180058,0.470234,0.105911
13,G:HEY,13,0.926379,1,-217.015,-211.745,1526.8,0.0876874,0.385179,-0.0478422
14,G:HEY,14,0.910433,1,-217.939,-210.199,1525.32,0.0532979,0.504644,-0.0456038
15,G:HEY,15,0.936671,1,-222.248,-211.78,1546.09,0.0245011,0.533084,-0.0310486
16,G:HEY,16,0.941343,1,-223.618,-211.103,1552.19,0.0225226,0.529906,-0.0195277
17,G:HEY,17,0.938793,1,-222.348,-206.752,1544.48,0.0585391,0.537986,-0.0248711
18,G:HEY,18,0.94709,1,-222.465,-205.781,1553.15,0.0619226,0.534352,-0.0177817
19,G:HEY,19,0.926557,1,-223.93,-206.956,1575.42,0.0712269,0.520691,-0.012647
20,G:HEY,20,0.936254,1,-224.113,-207.274,1591.15,0.0780869,0.513783,-0.0114983
21,G:HEY,21,0.944602,1,-227.371,-210.718,1626.91,0.0881455,0.503427,-0.017199
22,G:HEY,22,0.896969,1,-227.371,-210.718,1626.91,0.0881455,0.503427,-0.017199
23,G:HEY,23,0.806261,1,-227.371,-210.718,1626.91,0.0881455,0.503427,-0.017199
24,G:HEY,24,0.760388,1,-227.371,-210.718,1626.91,0.0881455,0.503427,-0.017199
25,G:HEY,25,0.909715,1,-204.075,-198.966,1556.25,0.137178,0.405334,0.0696604
26,G:HEY,26,0.928357,1,-207.556,-204.192,1603.8,0.133672,0.465423,0.0733098
27,G:HEY,27,0.929641,1,-207.556,-204.192,1603.8,0.133672,0.465423,0.0733098
28,G:HEY,28,0.812157,1,-207.556,-204.192,1603.8,0.133672,0.465423,0.0733098
29,G:HEY,29,0.863144,1,-182.935,-197.936,1534.9,0.121194,0.407482,0.0631698
30,G:HEY,30,0.941056,1,-186.597,-204.76,1574.57,0.0822506,0.493046,0.0971496
31,G:HEY,31,0.966147,1,-189.432,-210.789,1613.08,0.0486961,0.510664,0.109319
32,G:HEY,32,0.914244,1,-189.432,-210.789,1613.08,0.0486961,0.510664,0.109319
33,G:HEY,33,0.893359,1,-189.432,-210.789,1613.08,0.0486961,0.510664,0.109319
35,G:HEY,35,0.933926,1,-183.217,-222.218,1618.6,-0.010089,0.51166,0.134829
36,G:HEY,36,0.943144,1,-183.217,-222.218,1618.6,-0.010089,0.51166,0.134829
37,G:HEY,37,0.808329,1,-183.217,-222.218,1618.6,-0.010089,0.51166,0.134829
38,G:HEY,38,0.886573,1,-167.477,-220.887,1529.27,0.0261207,0.463954,0.0714939
39,G:HEY,39,0.913587,1,-171.098,-225.083,1543.84,-0.0471615,0.53135,0.131379
40,G:HEY,40,0.936111,1,-171.833,-226.061,1544.11,-0.0504998,0.527547,0.143513
41,G:HEY,41,0.936334,1,-173.33,-226.595,1548.64,-0.0521702,0.512044,0.142327
