time_stamp,word,frame,confidence,success,Tx,Ty,Tz,Rx,Ry,Rz
1,PT:PRO1SG,1,0.97593,1,-47.6737,-126.985,1253.63,0.102774,0.41091,-0.0590229
2,PT:PRO1SG,2,0.974133,1,-49.2103,-129.439,1267.37,0.121462,0.449076,-0.0543851
3,PT:PRO1SG,3,0.972689,1,-49.1881,-130.364,1273.16,0.131516,0.462877,-0.049249
4,PT:PRO1SG,4,0.974712,1,-49.2513,-130.83,1279.44,0.146093,0.476768,-0.0494118
5,PT:PRO1SG,5,0.969135,1,-48.8832,-130.771,1284.11,0.150191,0.489209,-0.0418509
6,PT:PRO1SG,6,0.976529,1,-47.7738,-129.516,1282.44,0.158226,0.505546,-0.0361497
7,PT:PRO1SG,7,0.973266,1,-46.502,-128.966,1286.74,0.164453,0.519912,-0.0342831
8,PT:PRO1SG,8,0.966971,1,-44.8104,-128.208,1287.51,0.172232,0.532499,-0.0299173
9,PT:PRO1SG,9,0.959098,1,-43.6731,-127.072,1286.91,0.183492,0.544628,-0.0311365
10,PT:PRO1SG,10,0.754363,1,-42.85,-125.928,1287.17,0.195617,0.562644,-0.0265566
11,PT:PRO1SG,11,0.772568,1,-42.5841,-122.441,1266.69,0.171058,0.623356,-0.000231912
12,PT:PRO1SG,12,0.772903,1,-42.6377,-121.223,1266.58,0.161358,0.642821,0.0141836
13,PT:PRO1SG,13,0.77682,1,-42.9547,-118.265,1246.79,0.176405,0.660817,0.0195679
14,PT:PRO1SG,14,0.787485,1,-44.1881,-116.436,1231.9,0.181648,0.672297,0.0281837
15,PT:PRO1SG,15,0.812033,1,-46.2151,-115.047,1219.1,0.19311,0.680143,0.033287
16,PT:PRO1SG,16,0.816219,1,-49.4847,-115.542,1212.72,0.201247,0.683942,0.0375116
17,PT:PRO1SG,17,0.800863,1,-54.1909,-116.689,1207.15,0.195992,0.683794,0.0489014
18,PT:PRO1SG,18,0.761247,1,-59.9534,-117.154,1209.29,0.215054,0.682667,0.0493658
19,PT:PRO1SG,19,0.765518,1,-65.7532,-118.415,1210.2,0.223072,0.680452,0.0508225
20,PT:PRO1SG,20,0.7394,1,-71.434,-120.195,1213.51,0.228691,0.689401,0.052378
21,PT:PRO1SG,21,0.767471,1,-76.0501,-122.751,1219.32,0.234401,0.702999,0.0506463
22,PT:PRO1SG,22,0.795341,1,-79.7379,-125.381,1230.79,0.24197,0.732331,0.039887
