time_stamp,word,frame,confidence,success,Tx,Ty,Tz,Rx,Ry,Rz
1,GOOD,1,0.978214,1,-5.80947,-244.227,1184.22,0.168018,-0.0378038,-0.0504015
2,GOOD,2,0.965606,1,-12.6022,-247.105,1198.2,0.185733,-0.00694837,-0.0578942
3,GOOD,3,0.94263,1,-20.6162,-247.973,1208.69,0.189605,0.0240605,-0.0766221
4,GOOD,4,0.836233,1,-28.2884,-244.93,1203.85,0.182991,0.0448533,-0.0981534
5,GOOD,5,0.977115,1,-52.3211,-236.303,1175.83,0.198951,-0.0493169,-0.0603302
6,GOOD,6,0.945528,1,-60.5703,-237.435,1186.88,0.218299,-0.0110375,-0.0852943
7,GOOD,7,0.840451,1,-67.3672,-234.872,1175.69,0.160125,0.0436204,-0.110297
8,GOOD,8,0.979148,1,-92.2448,-231.231,1165.95,0.0971021,-0.0612425,-0.0786781
9,GOOD,9,0.957387,1,-100.894,-235.673,1181.36,0.125594,-0.00811242,-0.101053
10,GOOD,10,0.935181,1,-109.395,-237.883,1186.41,0.11826,0.0379118,-0.123587
11,GOOD,11,0.911008,1,-116.065,-237.407,1175.27,0.0796334,0.118311,-0.145336
12,GOOD,12,0.890715,1,-122.453,-237.814,1160.26,0.0446128,0.202389,-0.154157
13,GOOD,13,0.91268,1,-128.046,-240.381,1150.97,0.0201992,0.30673,-0.1537
14,GOOD,14,0.94368,1,-133.629,-246.53,1154.52,-0.00943237,0.361584,-0.148306
15,GOOD,15,0.947609,1,-136.199,-252.203,1155.29,-0.0215971,0.381256,-0.145747
16,GOOD,16,0.963247,1,-139.135,-261.614,1174.65,-0.0208536,0.365237,-0.137171
17,GOOD,17,0.970708,1,-142.807,-272.89,1210.25,0.00716567,0.314709,-0.125318
18,GOOD,18,0.980766,1,-143.359,-279.669,1234.86,0.0488965,0.225807,-0.119788
19,GOOD,19,0.985703,1,-137.901,-275.347,1218.77,0.113675,0.123544,-0.118625
20,GOOD,20,0.974651,1,-128.863,-263.716,1181.3,0.183487,0.00282556,-0.117225
21,GOOD,21,0.969922,1,-122.479,-255.108,1160.43,0.231253,-0.0481696,-0.111759
22,GOOD,22,0.96511,1,-116.615,-248.492,1147.6,0.25803,-0.0600292,-0.110198
23,GOOD,23,0.96817,1,-111.431,-244.458,1142.68,0.267616,-0.0615691,-0.10861
24,GOOD,24,0.96326,1,-106.192,-242.91,1141.78,0.259244,-0.0559535,-0.114812
25,GOOD,25,0.967249,1,-99.8899,-242.29,1141.29,0.250176,-0.0531072,-0.119173
26,GOOD,26,0.972348,1,-93.5054,-242.43,1143.57,0.24377,-0.0504144,-0.124863
27,GOOD,27,0.974272,1,-87.211,-244.794,1150.47,0.220141,-0.0492577,-0.130582
28,GOOD,28,0.972411,1,-80.503,-247.235,1156.5,0.181249,-0.0517851,-0.133092
29,GOOD,29,0.972702,1,-73.3932,-249.361,1159.91,0.144616,-0.0551922,-0.134634
30,GOOD,30,0.973359,1,-66.0309,-250.891,1160.87,0.121295,-0.0604238,-0.135451
31,GOOD,31,0.968813,1,-58.3429,-251.488,1159.21,0.111137,-0.0663545,-0.132535
32,GOOD,32,0.961065,1,-50.6789,-251.798,1160.13,0.107607,-0.0723151,-0.129548
33,GOOD,33,0.968614,1,-43.523,-251.526,1160.5,0.113395,-0.0726195,-0.126409
34,GOOD,34,0.978237,1,-37.1426,-251.767,1162.13,0.117139,-0.0638967,-0.118921
35,GOOD,35,0.98117,1,-32.2129,-253.03,1169.02,0.130968,-0.0511507,-0.106283
