time_stamp,word,frame,confidence,success,Tx,Ty,Tz,Rx,Ry,Rz
1,PT:PRO3SG,1,0.902327,1,-117.868,-280.453,1396.71,-0.0841955,0.31397,0.00541681
2,PT:PRO3SG,2,0.918007,1,-118.863,-279.661,1392.81,-0.07012,0.353541,0.0328561
3,PT:PRO3SG,3,0.894586,1,-118.95,-278.646,1390.83,-0.0590067,0.359498,0.0450692
4,PT:PRO3SG,4,0.904484,1,-117.226,-277.117,1388.19,-0.0498247,0.340488,0.0403245
5,PT:PRO3SG,5,0.894252,1,-115.672,-276.627,1388.89,-0.0501855,0.324998,0.0401726
6,PT:PRO3SG,6,0.912871,1,-115.746,-276.495,1388.69,-0.0544681,0.333943,0.0471605
7,PT:PRO3SG,7,0.928733,1,-117.023,-276.452,1386.61,-0.0590664,0.349626,0.0563512
8,PT:PRO3SG,8,0.929846,1,-118.516,-276.698,1386.86,-0.0544511,0.356379,0.0584223
9,PT:PRO3SG,9,0.917558,1,-118.994,-277.672,1391.29,-0.0555645,0.349433,0.0541158
10,PT:PRO3SG,10,0.921071,1,-118.375,-278.565,1395.77,-0.0608425,0.331584,0.0472205
11,PT:PRO3SG,11,0.931062,1,-118.412,-279.659,1399.43,-0.0653982,0.321794,0.0431561
12,PT:PRO3SG,12,0.927878,1,-119.412,-280.735,1400.44,-0.0748918,0.326375,0.0454368
13,PT:PRO3SG,13,0.926052,1,-120.722,-280.833,1400.46,-0.0751892,0.332795,0.0463864
14,PT:PRO3SG,14,0.914905,1,-121.517,-279.787,1397.61,-0.0649524,0.340889,0.0451401
15,PT:PRO3SG,15,0.909526,1,-121.948,-280.322,1400.36,-0.0632014,0.337598,0.0410415
16,PT:PRO3SG,16,0.910505,1,-122.076,-280.622,1400.85,-0.0662917,0.332305,0.0394469
17,PT:PRO3SG,17,0.916772,1,-121.99,-280.587,1399.96,-0.072728,0.331541,0.038998
18,PT:PRO3SG,18,0.928742,1,-121.751,-280.214,1396.39,-0.0821454,0.326046,0.0378311
19,PT:PRO3SG,19,0.926243,1,-121.591,-279.948,1395.18,-0.0837506,0.326729,0.0358936
20,PT:PRO3SG,20,0.909979,1,-121.636,-280.318,1399.26,-0.0750321,0.32608,0.0327344
21,PT:PRO3SG,21,0.914128,1,-121.577,-280.004,1399.27,-0.0678272,0.326174,0.0309445
22,PT:PRO3SG,22,0.920434,1,-121.137,-278.936,1394.81,-0.0743185,0.325999,0.0331046
23,PT:PRO3SG,23,0.926672,1,-121.119,-278.464,1393.09,-0.0791682,0.329248,0.0363202
24,PT:PRO3SG,24,0.936862,1,-120.806,-279.326,1397.36,-0.0785335,0.323668,0.0358953
25,PT:PRO3SG,25,0.937758,1,-120.014,-279.714,1399.48,-0.0779892,0.317199,0.03382
26,PT:PRO3SG,26,0.945726,1,-119.982,-280.185,1401.47,-0.0764739,0.32259,0.036355
27,PT:PRO3SG,27,0.948127,1,-120.167,-280.37,1401.72,-0.0725702,0.328301,0.0400889
