time_stamp,word,frame,confidence,success,Tx,Ty,Tz,Rx,Ry,Rz
1,GOOD,1,0.96292,1,-84.3264,-220.631,1199.36,0.0832918,0.319934,0.0291036
2,GOOD,2,0.76526,1,-79.6538,-222.609,1222.84,0.110445,0.238305,0.0327462
3,GOOD,3,0.873342,1,-53.6851,-223.107,1228.36,0.1023,-0.115706,0.0073234
4,GOOD,4,0.798427,1,-46.3978,-221.799,1207.73,0.0936597,-0.226656,0.00927918
5,GOOD,5,0.732903,1,-40.2353,-222.543,1190.9,0.0430455,-0.272662,-0.023678
6,GOOD,6,0.768405,1,-35.0205,-225.56,1184.22,0.0262421,-0.334375,-0.0475369
7,GOOD,7,0.785396,1,-30.1853,-227.633,1165.06,-0.0169733,-0.415331,-0.0671356
8,GOOD,8,0.780408,1,-26.1386,-229.697,1140.15,-0.0602359,-0.496581,-0.0913126
9,GOOD,9,0.820577,1,-24.1197,-236.483,1142.04,-0.0753924,-0.539765,-0.10697
10,GOOD,10,0.914686,1,-24.1077,-243.92,1164.26,-0.0652204,-0.556714,-0.126679
11,GOOD,11,0.876281,1,-24.8342,-248.445,1182.14,-0.0767684,-0.618093,-0.183956
12,GOOD,12,0.850439,1,-28.3175,-252.322,1203,-0.0604936,-0.640916,-0.227104
13,GOOD,13,0.816951,1,-32.8602,-255.724,1227.1,-0.0442495,-0.65608,-0.257934
14,GOOD,14,0.788672,1,-35.9922,-255.136,1239.74,-0.00471014,-0.672088,-0.273774
15,GOOD,15,0.78535,1,-35.3571,-246.501,1219.16,0.0259639,-0.654496,-0.300612
16,GOOD,16,0.789103,1,-29.8955,-234.024,1175.55,0.0574106,-0.654622,-0.30135
17,GOOD,17,0.816877,1,-22.7391,-229.685,1163.78,0.0827064,-0.649505,-0.278984
18,GOOD,18,0.846691,1,-15.1718,-229.161,1161.27,0.0829621,-0.645526,-0.253849
19,GOOD,19,0.83795,1,-9.71607,-233.429,1168.96,0.0429364,-0.696235,-0.233545
20,GOOD,20,0.839853,1,-9.46011,-245.544,1206.96,-0.0501328,-0.732452,-0.26541
22,GOOD,22,0.876497,1,3.68389,-260.344,1219.37,-0.133549,-0.872415,-0.334956
23,GOOD,23,0.860939,1,7.71361,-259.096,1221.28,-0.12925,-0.941949,-0.336444
24,GOOD,24,0.870515,1,9.73652,-256.536,1231.21,-0.0650623,-0.985503,-0.286565
25,GOOD,25,0.873588,1,11.0009,-249.342,1225.99,-0.016328,-1.02706,-0.252923
26,,26,0.894636,1,11.5552,-242.056,1212.95,0.0991273,-1.01078,-0.136834
27,,27,0.856208,1,13.8677,-238.281,1212.08,0.134183,-0.913182,-0.0728076
28,,28,0.762793,1,14.6651,-226.465,1155.86,0.189804,-0.866121,-0.0079709
30,,30,0.749466,1,15.7306,-232.567,1153.91,0.130492,-0.661267,-0.076188
31,,31,0.805271,1,15.278,-238.371,1164.62,0.118547,-0.640991,-0.0826059
32,,32,0.84751,1,15.3355,-242.323,1165.76,0.108073,-0.638532,-0.0823599
33,,33,0.85253,1,15.6302,-246.12,1169.73,0.106328,-0.638596,-0.0772942
34,,34,0.870422,1,15.9226,-249.249,1175.47,0.105288,-0.642861,-0.0697968
35,,35,0.88325,1,16.8164,-250.326,1175.53,0.100659,-0.646823,-0.0686565
36,,36,0.885541,1,17.8747,-250.422,1176.51,0.0987677,-0.64611,-0.0683588
37,,37,0.885129,1,19.229,-249.535,1177.85,0.0904628,-0.651236,-0.0714843
38,,38,0.881871,1,20.4166,-248.036,1181.5,0.0942391,-0.659061,-0.0634203
39,,39,0.874476,1,21.4618,-244.854,1183.96,0.0983745,-0.664744,-0.0581958
40,,40,0.871772,1,22.5371,-241.392,1187.61,0.103822,-0.667634,-0.050958
41,,41,0.870585,1,23.1288,-237.302,1188.05,0.110316,-0.664736,-0.0412956
42,,42,0.885434,1,22.3098,-236.433,1197.26,0.115083,-0.669833,-0.0320984
43,,43,0.885028,1,19.473,-234.971,1199.12,0.101812,-0.674363,-0.0438148
44,,44,0.879429,1,14.8711,-237.077,1216.03,0.0936662,-0.683731,-0.0606586
45,,45,0.865035,1,8.88799,-241.27,1241.54,0.0711095,-0.682791,-0.0825855
46,,46,0.841984,1,2.44496,-248.424,1280.22,0.0500706,-0.670021,-0.105955
47,,47,0.815148,1,-3.70133,-255.972,1321.89,0.0139116,-0.649546,-0.134916
48,,48,0.800832,1,-10.131,-260.928,1348.75,-0.000980527,-0.631453,-0.144127
49,,49,0.832743,1,-16.4245,-263.713,1365.33,-0.0066178,-0.61417,-0.149692
50,,50,0.852365,1,-22.4874,-265.446,1376.61,-0.0240633,-0.610847,-0.162426
51,BAD,51,0.857461,1,-27.5283,-265.946,1380.58,-0.0351914,-0.620937,-0.174216
52,BAD,52,0.853802,1,-30.6656,-260.791,1353.9,-0.0222458,-0.662072,-0.195953
53,BAD,53,0.842325,1,-31.279,-253.922,1319.79,-0.00398894,-0.685058,-0.207011
54,BAD,54,0.856501,1,-30.5731,-246.215,1283.93,0.014241,-0.685701,-0.199749
55,BAD,55,0.866389,1,-29.495,-240.362,1261.08,0.0313541,-0.681144,-0.18672
56,BAD,56,0.88142,1,-27.5146,-232.294,1226.28,0.047883,-0.683404,-0.171653
57,BAD,57,0.87903,1,-25.6349,-226.656,1200.8,0.0456065,-0.678911,-0.175942
58,BAD,58,0.885823,1,-24.0051,-225.018,1192.46,0.0307924,-0.668295,-0.189163
59,BAD,59,0.886307,1,-22.4107,-224.799,1188.96,0.0178711,-0.660841,-0.201821
60,BAD,60,0.889367,1,-21.3959,-226.092,1191.66,0.0117596,-0.663362,-0.206136
61,BAD,61,0.886542,1,-21.3045,-228.446,1199.14,0.0134722,-0.668368,-0.205709
