time_stamp,word,frame,confidence,success,Tx,Ty,Tz,Rx,Ry,Rz
1,GOOD,1,0.933976,1,97.2339,-119.709,832.589,-0.0153252,-0.41719,-0.07083
2,GOOD,2,0.943275,1,98.3904,-119.201,830.953,-0.0217984,-0.425906,-0.0937626
3,GOOD,3,0.945281,1,99.7315,-119.127,832.235,-0.0204614,-0.426871,-0.101208
4,GOOD,4,0.946894,1,101.41,-118.966,832.371,-0.0152957,-0.430103,-0.101254
5,GOOD,5,0.949406,1,102.538,-119.08,834.033,-0.00953505,-0.428855,-0.0965557
6,GOOD,6,0.948474,1,103.82,-118.89,832.877,-0.007179,-0.432163,-0.0942389
7,GOOD,7,0.941047,1,104.74,-118.732,835.583,-0.00465772,-0.428629,-0.0889676
8,GOOD,8,0.928599,1,105.667,-118.641,835.083,-0.0137327,-0.432511,-0.0899177
9,GOOD,9,0.92046,1,106.046,-117.541,836.023,-0.0146338,-0.434548,-0.0917286
10,GOOD,10,0.925924,1,106.231,-116.764,833.657,-0.0236052,-0.436219,-0.0964712
11,GOOD,11,0.898592,1,105.978,-114.999,832.904,-0.0236109,-0.441268,-0.101716
12,GOOD,12,0.901742,1,105.721,-114.125,830.235,-0.0397779,-0.442701,-0.108138
13,GOOD,13,0.893064,1,105.021,-112.447,827.172,-0.0465333,-0.442152,-0.115529
14,GOOD,14,0.913203,1,104.509,-112.032,826.255,-0.0584804,-0.435531,-0.117536
15,GOOD,15,0.918418,1,103.885,-111.436,824.708,-0.0617386,-0.430663,-0.115849
16,GOOD,16,0.925008,1,103.705,-111.385,823.506,-0.0637556,-0.430684,-0.111847
17,GOOD,17,0.94049,1,103.402,-110.948,820.364,-0.0594947,-0.429977,-0.105526
18,GOOD,18,0.95408,1,103.537,-111.03,821.77,-0.0391637,-0.420601,-0.0971632
19,GOOD,19,0.947457,1,104.825,-111.709,829.279,-0.0138588,-0.419807,-0.0882178
20,GOOD,20,0.95141,1,106.283,-112.848,838.752,-0.0220391,-0.418023,-0.0915291
21,GOOD,21,0.944763,1,106.862,-115.177,841.346,-0.0365989,-0.41466,-0.106764
22,GOOD,22,0.938856,1,105.954,-116.836,842.079,-0.0394382,-0.410393,-0.119898
23,GOOD,23,0.9416,1,104.927,-118.114,843.15,-0.0395399,-0.404065,-0.130126
24,GOOD,24,0.943597,1,103.314,-119.509,846.764,-0.0428686,-0.395438,-0.13654
25,GOOD,25,0.93401,1,101.922,-121.455,850.563,-0.0503296,-0.386694,-0.143933
26,GOOD,26,0.925374,1,99.8341,-122.882,853.808,-0.0515496,-0.374832,-0.146626
27,GOOD,27,0.930694,1,98.2321,-123.282,853.947,-0.0563667,-0.371915,-0.152124
28,GOOD,28,0.926942,1,96.8716,-122.989,854.496,-0.0529884,-0.370143,-0.15317
29,GOOD,29,0.91965,1,95.8408,-122.417,854.584,-0.0506617,-0.368427,-0.155387
30,GOOD,30,0.927704,1,94.9843,-121.704,852.108,-0.0485672,-0.372285,-0.155915
31,GOOD,31,0.925865,1,94.382,-121.317,851.671,-0.045547,-0.370807,-0.157898
32,GOOD,32,0.934802,1,93.9212,-120.855,848.534,-0.0421887,-0.373807,-0.156062
33,GOOD,33,0.941175,1,93.7467,-120.365,846.72,-0.0425396,-0.378118,-0.156714
34,GOOD,34,0.940924,1,94.2147,-120.03,844.887,-0.0454941,-0.381669,-0.160995
35,GOOD,35,0.934531,1,94.5796,-120.093,846.067,-0.0450005,-0.385211,-0.16584
36,GOOD,36,0.927048,1,94.9455,-120.424,847.517,-0.0480714,-0.383018,-0.168929
37,,37,0.925389,1,94.877,-120.572,848.746,-0.0481446,-0.381203,-0.170993
38,,38,0.924973,1,94.9351,-120.527,846.975,-0.0443606,-0.383691,-0.170508
39,,39,0.922661,1,94.795,-120.557,847.29,-0.0480075,-0.381877,-0.173886
40,,40,0.919236,1,94.6487,-120.858,846.389,-0.0502426,-0.383245,-0.174731
41,,41,0.92067,1,94.3442,-121.469,846.132,-0.0541699,-0.386801,-0.17645
42,,42,0.914111,1,94.3241,-122.476,846.81,-0.0562315,-0.385406,-0.174503
43,,43,0.915102,1,93.9914,-122.668,845.007,-0.0611163,-0.387314,-0.175409
44,,44,0.915461,1,93.5667,-122.58,843.905,-0.0608353,-0.387849,-0.173612
45,,45,0.910327,1,93.3472,-122.272,842.695,-0.0584751,-0.388524,-0.171043
46,,46,0.905981,1,93.0301,-122.155,842.923,-0.0591005,-0.391218,-0.172823
47,,47,0.904684,1,92.88,-122.077,843.129,-0.0560825,-0.389143,-0.172392
48,,48,0.90168,1,92.4824,-122.1,843.455,-0.0582102,-0.389381,-0.175257
49,,49,0.899914,1,92.5422,-121.977,843.418,-0.0552765,-0.394119,-0.174094
50,,50,0.909068,1,92.1268,-122.485,844.631,-0.0583759,-0.393853,-0.175895
51,,51,0.915775,1,91.7792,-123.024,844.027,-0.0640185,-0.394503,-0.1782
52,,52,0.908964,1,91.2818,-123.383,847.726,-0.0652415,-0.391455,-0.181624
53,,53,0.92489,1,91.7293,-122.32,860.5,-0.047538,-0.38466,-0.173815
54,,54,0.922238,1,89.7482,-117.703,859.378,-0.00987768,-0.377774,-0.154361
55,,55,0.93549,1,87.1626,-115.438,852.136,0.00829075,-0.387646,-0.133511
56,,56,0.926702,1,85.3528,-116.083,845.397,-0.0103984,-0.39221,-0.128696
57,,57,0.916465,1,84.2178,-118.197,843.415,-0.0300889,-0.386247,-0.133363
58,,58,0.923345,1,83.4699,-118.712,843.08,-0.0295512,-0.383872,-0.132152
59,,59,0.916782,1,83.0763,-118.157,843.316,-0.0197253,-0.382859,-0.128114
60,,60,0.916394,1,82.8391,-117.018,843.616,-0.00206283,-0.388575,-0.120696
61,,61,0.912994,1,82.712,-117.199,842.112,-0.008287,-0.39058,-0.122475
62,,62,0.919698,1,82.9234,-117.608,839.752,-0.0213881,-0.392111,-0.128474
63,,63,0.92156,1,82.9261,-118.593,841.369,-0.0281465,-0.38782,-0.134005
64,,64,0.913411,1,82.997,-118.343,841.167,-0.0212636,-0.383449,-0.133057
65,,65,0.911145,1,83.1862,-117.622,841.666,-0.0156973,-0.383938,-0.131859
66,,66,0.914914,1,83.3752,-116.309,840.745,-0.00614748,-0.385407,-0.126925
67,,67,0.923361,1,83.4553,-114.983,839.882,0.00375523,-0.38643,-0.123151
68,,68,0.925423,1,83.5478,-113.245,840.751,0.0205349,-0.388516,-0.111901
69,,69,0.930583,1,82.9215,-109.667,841.762,0.0527435,-0.38524,-0.0999686
70,,70,0.920997,1,82.2484,-107.085,840.943,0.0827046,-0.388795,-0.0860978
71,,71,0.928992,1,82.4652,-107.402,840.009,0.0608739,-0.395548,-0.0855206
72,,72,0.931872,1,82.4895,-109.138,838.601,0.0290499,-0.39432,-0.0940999
73,GOOD,73,0.915303,1,82.0543,-109.862,836.877,0.0170384,-0.394784,-0.100377
74,GOOD,74,0.919639,1,81.3371,-109.197,836.923,0.0244141,-0.391019,-0.0989237
75,GOOD,75,0.921348,1,81.0082,-108.364,836.684,0.036071,-0.393795,-0.0916593
76,GOOD,76,0.928231,1,81.5253,-109.371,836.366,0.0217015,-0.398975,-0.095449
77,GOOD,77,0.936438,1,82.1556,-111.485,835.74,-0.00260197,-0.399061,-0.107523
78,GOOD,78,0.937478,1,82.7243,-113.433,836.98,-0.0149534,-0.395418,-0.120177
79,GOOD,79,0.939028,1,82.8637,-114.071,839.551,-0.0183831,-0.388516,-0.122791
80,GOOD,80,0.934731,1,83.5121,-112.755,850.844,0.00231062,-0.389644,-0.110426
81,GOOD,81,0.937064,1,83.3495,-108.985,854.897,0.0337756,-0.37952,-0.0952846
82,GOOD,82,0.939643,1,83.7153,-107.433,852.505,0.0545106,-0.392537,-0.0807373
83,GOOD,83,0.943379,1,84.1655,-108.47,846.625,0.0326848,-0.401701,-0.0878039
84,GOOD,84,0.943516,1,84.6153,-110.525,842.111,0.00826826,-0.4045,-0.102816
85,GOOD,85,0.94692,1,84.343,-111.885,840.431,0.00219074,-0.394905,-0.112647
86,GOOD,86,0.945976,1,83.517,-111.245,841.755,0.0164887,-0.386186,-0.110901
87,GOOD,87,0.949169,1,82.604,-108.804,842.784,0.0456402,-0.376985,-0.0984668
88,GOOD,88,0.939371,1,82.3673,-107.28,840.56,0.0571214,-0.380662,-0.0877896
89,GOOD,89,0.944291,1,82.9067,-108.507,838.5,0.0323934,-0.390053,-0.0951037
90,GOOD,90,0.946416,1,83.7182,-110.744,837.948,0.00763222,-0.394263,-0.104722
91,GOOD,91,0.944785,1,83.9772,-111.73,838.398,0.00140698,-0.392884,-0.111279
92,GOOD,92,0.943604,1,84.0007,-111.425,840.226,0.0162602,-0.39257,-0.107067
93,GOOD,93,0.933575,1,84.1192,-110.544,838.997,0.0261205,-0.394396,-0.104972
94,GOOD,94,0.931561,1,85.0571,-110.852,839.105,0.0208976,-0.402128,-0.106783
95,GOOD,95,0.931971,1,86.2744,-112.704,838,-0.00282788,-0.410113,-0.117232
96,GOOD,96,0.934725,1,87.258,-114.839,837.281,-0.0226947,-0.40764,-0.13204
97,GOOD,97,0.925232,1,88,-115.859,839.58,-0.0233313,-0.402706,-0.137496
98,GOOD,98,0.926883,1,88.4,-114.152,843.395,0.00944076,-0.402545,-0.127841
99,GOOD,99,0.917137,1,89.0406,-112.314,842.613,0.0319144,-0.416068,-0.116644
100,GOOD,100,0.925619,1,90.8688,-113.982,841.2,0.00020647,-0.42082,-0.128788
101,GOOD,101,0.923698,1,92.8632,-117.709,840.029,-0.0426933,-0.416061,-0.155728
102,GOOD,102,0.922041,1,92.9739,-119.068,840.435,-0.0502344,-0.411247,-0.168514
103,GOOD,103,0.920385,1,92.5686,-118.882,842.314,-0.0342533,-0.403044,-0.168158
104,GOOD,104,0.923599,1,92.6497,-118.476,842.069,-0.0289482,-0.398977,-0.165542
105,GOOD,105,0.92942,1,93.3932,-119.23,842.556,-0.0390045,-0.406132,-0.168481
106,GOOD,106,0.926981,1,93.5594,-119.888,842.306,-0.0460101,-0.407238,-0.171541
107,GOOD,107,0.926295,1,93.4976,-119.738,843.141,-0.0421362,-0.402204,-0.170714
108,GOOD,108,0.936166,1,93.0222,-119.026,843.413,-0.028779,-0.399038,-0.166292
109,,109,0.926591,1,92.937,-118.656,843.191,-0.026791,-0.399578,-0.164766
110,,110,0.937053,1,92.8956,-119.377,843.631,-0.03409,-0.401137,-0.166483
111,,111,0.934158,1,92.5378,-119.57,843.671,-0.0372088,-0.396307,-0.167577
112,,112,0.936376,1,92.277,-119.557,844.35,-0.0364281,-0.394248,-0.167063
113,,113,0.935802,1,92.0236,-119.096,843.616,-0.0326563,-0.393391,-0.166707
114,,114,0.941048,1,92.161,-119.032,842.916,-0.0360976,-0.39852,-0.168655
115,,115,0.938084,1,92.1448,-119.475,842.208,-0.0443316,-0.402557,-0.1722
116,,116,0.933774,1,91.7348,-119.914,840.502,-0.0511285,-0.400363,-0.174727
117,,117,0.934389,1,91.4266,-120.328,840.213,-0.0577086,-0.399271,-0.177315
118,,118,0.940365,1,91.4284,-120.379,840.263,-0.0573538,-0.398827,-0.17803
119,,119,0.936808,1,91.4799,-120.499,840.751,-0.0575744,-0.399891,-0.177846
120,,120,0.934115,1,91.6777,-120.836,842.13,-0.0587982,-0.400233,-0.176171
121,,121,0.932588,1,91.7475,-121.423,842.878,-0.0637228,-0.405592,-0.179364
122,,122,0.932785,1,91.4915,-121.519,841.735,-0.0664077,-0.406867,-0.18372
123,,123,0.931151,1,91.3166,-121.585,840.091,-0.0683719,-0.407399,-0.185241
124,,124,0.930462,1,91.3251,-121.561,839.213,-0.0697637,-0.408841,-0.184713
125,,125,0.934349,1,91.1929,-121.635,838.148,-0.0697318,-0.408086,-0.184763
126,,126,0.938743,1,91.1823,-121.499,837.205,-0.0711258,-0.40818,-0.185833
127,,127,0.938849,1,91.1977,-121.49,836.551,-0.0700903,-0.408922,-0.186705
128,,128,0.933025,1,91.1453,-121.415,836.194,-0.0699126,-0.40864,-0.187569
129,,129,0.933652,1,91.023,-121.513,835.877,-0.0695565,-0.409357,-0.188584
130,,130,0.934314,1,90.6666,-121.663,834.953,-0.0728607,-0.408405,-0.192248
131,,131,0.932091,1,90.5306,-121.96,835.604,-0.0772564,-0.409637,-0.194433
132,,132,0.933126,1,90.1426,-122.106,835.193,-0.0783002,-0.40909,-0.197858
133,,133,0.927789,1,89.8881,-122.245,836.327,-0.0760911,-0.407657,-0.198354
134,,134,0.922254,1,89.4706,-121.692,835.423,-0.0689524,-0.403971,-0.197129
135,,135,0.916365,1,89.4225,-120.632,837.498,-0.0550109,-0.40076,-0.196915
136,,136,0.912852,1,89.3698,-118.687,839.133,-0.0326966,-0.397462,-0.191643
137,,137,0.916516,1,89.4459,-116.506,839.487,-0.0145769,-0.39815,-0.184255
138,,138,0.915227,1,89.8227,-115.68,838.392,-0.0142492,-0.405419,-0.180506
139,,139,0.915812,1,90.1124,-115.503,837.634,-0.0214068,-0.40865,-0.18128
140,,140,0.918993,1,90.269,-115.753,836.696,-0.0263365,-0.409249,-0.182643
141,,141,0.91775,1,90.3249,-115.866,836.935,-0.0267125,-0.408115,-0.184045
142,,142,0.9151,1,90.4309,-115.898,836.803,-0.0289245,-0.409225,-0.184364
143,,143,0.915602,1,90.5534,-116.012,837.394,-0.0303931,-0.409703,-0.184397
144,,144,0.918588,1,90.6298,-116.06,837.8,-0.0311917,-0.407784,-0.184338
145,GOOD,145,0.923054,1,90.7798,-115.915,839.155,-0.0295831,-0.405195,-0.183412
146,GOOD,146,0.933378,1,90.7499,-116.084,840.105,-0.026311,-0.401368,-0.182539
147,GOOD,147,0.93036,1,90.319,-116.788,836.124,-0.0411662,-0.402863,-0.185939
148,GOOD,148,0.937396,1,90.0378,-120.8,836.78,-0.0815052,-0.404016,-0.195718
149,GOOD,149,0.940283,1,89.2879,-124.763,837.726,-0.116892,-0.399585,-0.207049
150,GOOD,150,0.935522,1,88.1629,-126.855,840.652,-0.123567,-0.393174,-0.210488
151,GOOD,151,0.935731,1,87.3035,-126.235,842.677,-0.102275,-0.383495,-0.203458
152,GOOD,152,0.943409,1,86.6157,-122.659,838.219,-0.0590083,-0.388717,-0.188699
153,GOOD,153,0.951549,1,86.5344,-117.593,831.989,-0.0133126,-0.396422,-0.168693
154,GOOD,154,0.961983,1,86.4513,-112.861,828.333,0.0144691,-0.414116,-0.151584
155,GOOD,155,0.952851,1,87.2914,-110.323,833.709,0.0264519,-0.424529,-0.131976
156,GOOD,156,0.958079,1,87.2386,-106.537,828.241,0.0525205,-0.435341,-0.118158
157,GOOD,157,0.949813,1,87.8247,-105.718,829.493,0.0549965,-0.440774,-0.113182
158,GOOD,158,0.949722,1,88.466,-106.221,831.651,0.0395555,-0.442952,-0.115384
159,GOOD,159,0.945806,1,89.3282,-108.131,834.777,0.0213172,-0.442959,-0.126853
160,GOOD,160,0.951209,1,89.7602,-109.548,835.978,0.00482895,-0.43722,-0.13766
161,GOOD,161,0.945959,1,90.115,-111.463,837.437,-0.013061,-0.432887,-0.148173
162,GOOD,162,0.951465,1,90.1839,-112.953,837.988,-0.0263477,-0.425916,-0.160438
163,GOOD,163,0.951207,1,90.4466,-114.483,839.252,-0.0364627,-0.413798,-0.171137
164,GOOD,164,0.950903,1,90.6111,-115.87,840.85,-0.044571,-0.410765,-0.179343
165,GOOD,165,0.947613,1,90.5359,-117.456,841.145,-0.0533457,-0.407482,-0.186302
