time_stamp,word,frame,confidence,success,Tx,Ty,Tz,Rx,Ry,Rz
1,BAD,1,0.968862,1,-19.3689,-184.252,1259.46,0.187011,0.411352,-0.0840593
2,BAD,2,0.969642,1,-19.3732,-187.494,1279.21,0.118049,0.499772,-0.0773284
3,BAD,3,0.962884,1,-19.9923,-188.439,1279.43,0.0823579,0.527891,-0.0717701
4,BAD,4,0.96651,1,-20.9645,-188.073,1276.92,0.0729615,0.544256,-0.0682884
5,BAD,5,0.905345,1,-21.416,-185.88,1265.08,0.0646169,0.556204,-0.0619977
6,BAD,6,0.906762,1,-22.0094,-184.059,1255.99,0.052158,0.594489,-0.0290175
7,BAD,7,0.91687,1,-21.5896,-182.426,1248.68,0.0535559,0.598873,-0.0194484
8,BAD,8,0.920603,1,-20.4502,-181.393,1240.94,0.0560751,0.596699,-0.0175337
9,BAD,9,0.926731,1,-18.5899,-180.604,1235.67,0.0585555,0.581253,-0.0115091
10,BAD,10,0.983468,1,-13.1371,-181.677,1236.28,0.060253,0.529352,0.00904279
11,BAD,11,0.935916,1,-6.01878,-180.179,1219.88,0.0622687,0.46009,0.0029997
12,BAD,12,0.970729,1,26.2693,-184.297,1245.82,0.0811728,0.031239,-0.0262674
13,BAD,13,0.913156,1,31.2058,-182.62,1225.94,0.070258,-0.0280164,-0.0343068
14,BAD,14,0.794673,1,35.598,-182.206,1226.76,0.0458256,0.00714704,-0.023882
15,BAD,15,0.726361,1,37.8655,-183.294,1236.69,0.0389605,0.0655374,-0.0146438
16,BAD,16,0.978885,1,68.9994,-182.475,1237.11,0.0675164,-0.344193,-0.0172079
17,BAD,17,0.980623,1,69.1309,-182.115,1242.62,0.0821437,-0.475662,-0.0270577
18,BAD,18,0.980254,1,69.0395,-182.008,1246.07,0.0915442,-0.486018,-0.0247867
19,BAD,19,0.977958,1,68.4638,-181.738,1249.17,0.0934188,-0.474405,-0.0211324
20,BAD,20,0.977916,1,67.1276,-182.025,1252.34,0.0877473,-0.45473,-0.0261027
21,BAD,21,0.978216,1,64.1365,-181.765,1254.44,0.0913652,-0.422109,-0.0267624
22,BAD,22,0.977887,1,61.755,-180.37,1250.95,0.117627,-0.390405,-0.0177133
23,BAD,23,0.980895,1,62.2876,-179.575,1254.02,0.129673,-0.378392,-0.00845587
24,BAD,24,0.987924,1,64.5137,-178.744,1255.68,0.139889,-0.389112,-0.0047828
25,BAD,25,0.98643,1,67.5848,-178.353,1257.52,0.13653,-0.405846,-0.00558006
26,BAD,26,0.986815,1,69.9522,-178.425,1260.4,0.130479,-0.415492,-0.0133465
27,BAD,27,0.986418,1,70.6033,-178.498,1261.65,0.12259,-0.415823,-0.0214003
28,BAD,28,0.98471,1,68.7031,-178.516,1264.74,0.123288,-0.386301,-0.0338418
29,BAD,29,0.966587,1,63.6844,-178.679,1269.13,0.154847,-0.317654,-0.0559842
30,,30,0.841964,1,56.3871,-177.651,1254.83,0.160058,-0.27994,-0.0632682
31,,31,0.984919,1,25.0404,-176.279,1246.7,0.175554,0.16735,-0.0416243
32,,32,0.849744,1,18.0791,-178.289,1256.39,0.126619,0.166691,-0.0463727
33,,33,0.982306,1,-16.697,-194.034,1365.94,0.0471741,0.312973,0.0272102
34,,34,0.927399,1,-20.4693,-190.958,1336.76,0.0458937,0.49929,0.0120515
35,,35,0.904241,1,-24.5607,-188.03,1313.42,0.0635961,0.573793,0.00239059
36,,36,0.93784,1,-25.9888,-185.27,1296.14,0.0419178,0.616392,0.0282088
37,,37,0.934111,1,-25.8758,-184.54,1289.6,0.0188847,0.606052,0.0527651
38,,38,0.925755,1,-25.2474,-183.977,1284.87,0.017968,0.589151,0.0596199
39,,39,0.922685,1,-25.0694,-182.926,1280.94,0.0242373,0.587813,0.0602221
40,,40,0.919884,1,-25.378,-182.546,1280.14,0.0287664,0.586807,0.0599881
41,,41,0.919846,1,-26.1168,-182.434,1277.98,0.0202206,0.591858,0.062403
42,,42,0.918235,1,-26.7436,-182.677,1278.03,0.0205575,0.595431,0.0570318
43,,43,0.917164,1,-27.3186,-183.045,1279.65,0.0208074,0.597914,0.0554715
44,,44,0.910697,1,-27.7154,-183.513,1278.84,0.0137351,0.60413,0.0566518
45,,45,0.907088,1,-27.9382,-184.372,1284.32,0.0153207,0.603355,0.0560709
46,,46,0.911168,1,-28.3555,-185.77,1288.67,0.00965781,0.61049,0.0554337
47,,47,0.914539,1,-28.3595,-186.567,1290.87,0.00130637,0.610458,0.05801
48,,48,0.909042,1,-27.9449,-188.199,1296.58,-0.00761795,0.612095,0.0637934
49,,49,0.913916,1,-27.7488,-189.787,1303.13,-0.0121388,0.616905,0.0690938
50,,50,0.919074,1,-27.0513,-190.725,1305.9,-0.0157972,0.620548,0.0695354
51,,51,0.922785,1,-26.2031,-191.689,1308.94,-0.0187359,0.622175,0.0676985
52,,52,0.923844,1,-25.4605,-191.81,1306.41,-0.0152597,0.630494,0.0637781
53,,53,0.920467,1,-24.6439,-191.948,1304.36,-0.0155899,0.635575,0.0622417
54,,54,0.925239,1,-23.6947,-191.689,1301.36,-0.0132171,0.64041,0.0573811
55,,55,0.928814,1,-22.5917,-190.626,1292.74,-0.010483,0.643023,0.0509375
56,,56,0.929873,1,-21.3858,-190.167,1288.29,0.00160292,0.641122,0.0455839
57,,57,0.925703,1,-20.2774,-188.192,1275.39,0.0138525,0.642405,0.0375441
58,,58,0.921303,1,-19.4846,-186.845,1266.51,0.0215698,0.642519,0.0304315
59,BAD,59,0.916347,1,-19.1334,-185.985,1261.33,0.0273585,0.644469,0.025046
60,BAD,60,0.91671,1,-19.1475,-185.091,1255.95,0.0304538,0.651006,0.023517
61,BAD,61,0.920294,1,-19.5401,-184.646,1254.39,0.03701,0.650591,0.0210594
62,BAD,62,0.917779,1,-20.031,-183.76,1251.13,0.0402861,0.650942,0.0194928
63,BAD,63,0.910601,1,-20.5676,-182.941,1248.38,0.0427821,0.651743,0.0176834
64,BAD,64,0.910244,1,-21.3159,-182.353,1247.18,0.0466511,0.651662,0.0162971
65,BAD,65,0.910476,1,-22.1424,-181.897,1246.01,0.0479443,0.65113,0.0145387
66,BAD,66,0.908713,1,-23.039,-181.396,1247.04,0.0536417,0.652581,0.00898579
67,BAD,67,0.910022,1,-23.8563,-180.42,1244.95,0.05711,0.656266,0.00512015
68,BAD,68,0.911724,1,-24.6117,-180.382,1248.58,0.0586356,0.654049,0.00163855
69,BAD,69,0.913688,1,-25.0446,-179.565,1248.12,0.0631623,0.652864,-0.0038294
70,BAD,70,0.897379,1,-25.1841,-178.867,1253.04,0.0812198,0.64999,-0.0214841
71,BAD,71,0.904768,1,-25.7869,-177.237,1252.95,0.103142,0.648158,-0.0387141
72,BAD,72,0.897636,1,-27.0225,-177.445,1255.63,0.103125,0.647306,-0.0435407
73,BAD,73,0.894463,1,-28.1278,-179.006,1257.81,0.0859433,0.65106,-0.033209
74,BAD,74,0.899269,1,-29.19,-180.623,1261.37,0.0683393,0.653699,-0.0227879
75,BAD,75,0.9043,1,-29.7358,-182.157,1266.1,0.0592873,0.652453,-0.0126251
76,BAD,76,0.903451,1,-30.003,-183.407,1272.61,0.058644,0.647861,-0.00891882
77,BAD,77,0.905525,1,-30.3377,-184.39,1276.13,0.0542757,0.649022,-0.00698623
78,BAD,78,0.904087,1,-30.5206,-185.085,1279.75,0.051528,0.645786,-0.00562607
79,BAD,79,0.901413,1,-30.6543,-186.024,1284.78,0.046942,0.643807,-0.00417917
80,BAD,80,0.889775,1,-30.3048,-186.446,1289.85,0.0541627,0.636295,-0.00734387
81,BAD,81,0.898253,1,-29.4535,-184.669,1293.72,0.0865762,0.628728,-0.0224709
82,BAD,82,0.899877,1,-28.924,-182.47,1292.09,0.112618,0.621859,-0.041241
83,BAD,83,0.891507,1,-29.2138,-181.336,1289.12,0.115706,0.623403,-0.0471289
84,BAD,84,0.896931,1,-29.4343,-182.12,1284.54,0.094857,0.627369,-0.0393996
85,BAD,85,0.898704,1,-29.2033,-183.39,1281.89,0.0773229,0.631636,-0.0282316
86,BAD,86,0.899506,1,-28.6964,-184.129,1284.33,0.0718658,0.629887,-0.0227231
87,BAD,87,0.898472,1,-28.127,-184.348,1283.8,0.0686513,0.628551,-0.0184088
88,,88,0.904374,1,-28.0065,-185.304,1281.12,0.0512423,0.630963,-0.00710405
89,,89,0.89607,1,-28.0492,-186.608,1282.66,0.0385233,0.63106,0.00408699
90,,90,0.89756,1,-27.8928,-186.032,1278.56,0.0372327,0.631844,0.00653819
91,,91,0.899193,1,-27.8064,-185.439,1275.62,0.039876,0.634126,0.00581138
92,,92,0.907791,1,-27.5145,-184.496,1265.39,0.0434426,0.640993,0.00186041
93,,93,0.907698,1,-27.4856,-184.591,1265.42,0.040805,0.641433,0.00251408
94,,94,0.907068,1,-27.503,-184.309,1262.1,0.0431237,0.643278,-0.000917162
95,,95,0.90648,1,-27.635,-183.996,1258.84,0.0452752,0.645582,-0.00294448
96,,96,0.911953,1,-28.0179,-183.472,1254.23,0.0437222,0.650911,-0.00390963
97,,97,0.910014,1,-28.3061,-183.129,1251.66,0.047812,0.65308,-0.00919785
98,,98,0.913642,1,-28.8171,-182.893,1252.61,0.0514723,0.65571,-0.00881833
99,,99,0.909414,1,-29.0551,-182.458,1250.93,0.0503933,0.653808,-0.0102008
