time_stamp,word,frame,confidence,success,Tx,Ty,Tz,Rx,Ry,Rz
1,PT:PRO1SG,1,0.981739,1,59.0988,-245.426,1330.18,0.105592,-0.292645,0.0052227
2,PT:PRO1SG,2,0.982155,1,58.9925,-244.78,1326.34,0.102626,-0.319017,-0.00613497
3,PT:PRO1SG,3,0.982482,1,58.4991,-243.727,1320.31,0.106975,-0.321089,-0.0120934
4,PT:PRO1SG,4,0.981588,1,58.0685,-242.723,1315.16,0.110735,-0.321902,-0.0156136
5,PT:PRO1SG,5,0.981568,1,57.8051,-242.612,1314.82,0.109911,-0.318617,-0.0177194
6,PT:PRO1SG,6,0.982926,1,57.4823,-242.061,1313.07,0.112732,-0.316683,-0.0188786
7,PT:PRO1SG,7,0.983274,1,57.2888,-241.651,1311.78,0.116713,-0.314858,-0.0199056
8,PT:PRO1SG,8,0.983405,1,57.2362,-241.635,1311.8,0.116816,-0.314332,-0.0199922
9,PT:PRO1SG,9,0.98321,1,57.1721,-241.585,1311.65,0.116677,-0.313852,-0.0199651
10,PT:PRO1SG,10,0.98219,1,56.9869,-241.229,1310.56,0.118926,-0.310806,-0.0189225
11,PT:PRO1SG,11,0.981421,1,56.9062,-241.082,1310.62,0.117612,-0.308952,-0.0181709
12,PT:PRO1SG,12,0.982639,1,56.6919,-240.927,1310.88,0.122017,-0.304986,-0.0174586
13,PT:PRO1SG,13,0.982194,1,56.6564,-240.853,1310.85,0.123232,-0.304567,-0.0176607
14,PT:PRO1SG,14,0.983604,1,56.6115,-240.809,1310.8,0.12369,-0.303495,-0.0177091
15,PT:PRO1SG,15,0.984094,1,56.5607,-240.745,1310.62,0.123577,-0.302461,-0.0176988
16,PT:PRO1SG,16,0.984259,1,56.527,-240.656,1310.47,0.12374,-0.301619,-0.0173387
17,PT:PRO1SG,17,0.984593,1,56.4988,-240.603,1310.36,0.123496,-0.300906,-0.0171085
18,PT:PRO1SG,18,0.983991,1,56.4467,-240.562,1310.49,0.123278,-0.299876,-0.0170175
19,PT:PRO1SG,19,0.983087,1,56.3854,-240.536,1310.76,0.123004,-0.29867,-0.0168727
20,PT:PRO1SG,20,0.983515,1,56.3043,-240.202,1310.67,0.123081,-0.297718,-0.0168835
21,PT:PRO1SG,21,0.983662,1,56.2244,-239.867,1310.62,0.123383,-0.297302,-0.0170897
22,PT:PRO1SG,22,0.984875,1,55.0053,-238.513,1309.36,0.131228,-0.286478,-0.0181801
23,PT:PRO1SG,23,0.980897,1,50.9039,-235.595,1309.11,0.144965,-0.239853,-0.0294639
24,PT:PRO1SG,24,0.950644,1,44.0882,-228.199,1291.57,0.215687,-0.188284,-0.0418754
25,PT:PRO1SG,25,0.990619,1,18.9753,-214.785,1273.9,0.130869,0.110973,-0.00691219
26,PT:PRO1SG,26,0.827549,1,13.3543,-208.58,1264.54,0.224032,0.0786469,-0.0126442
27,PT:PRO1SG,27,0.977914,1,-16.8819,-202.328,1288.47,0.330853,0.363397,-0.0502353
28,PT:PRO1SG,28,0.889684,1,-22.9238,-193.774,1256.27,0.387781,0.390224,-0.0630135
29,PT:PRO1SG,29,0.881381,1,-29.2069,-193.204,1254.6,0.385306,0.422761,-0.0574225
30,PT:PRO1SG,30,0.890882,1,-34.4341,-195.14,1248.09,0.366989,0.485328,-0.067637
31,PT:PRO1SG,31,0.939211,1,-37.6222,-200.169,1258.05,0.33511,0.547443,-0.0665041
32,PT:PRO1SG,32,0.831595,1,-38.7499,-203.662,1260.85,0.298109,0.576857,-0.0443117
