time_stamp,word,frame,confidence,success,Tx,Ty,Tz,Rx,Ry,Rz
1,GOOD,1,0.714977,1,-76.3155,-223.414,1098.69,5.8903e-05,0.397371,-0.0295696
2,GOOD,2,0.864746,1,-79.3438,-219.52,1080.88,-0.0646872,0.587492,0.106503
3,GOOD,3,0.84623,1,-78.6701,-220.13,1082.88,-0.0798393,0.577858,0.125152
4,GOOD,4,0.835788,1,-79.0806,-221.296,1083.47,-0.126059,0.587528,0.167
5,GOOD,5,0.843438,1,-79.4762,-222.131,1085.34,-0.146106,0.588251,0.187836
6,GOOD,6,0.844273,1,-80.2872,-223.528,1092.34,-0.158552,0.582691,0.199002
7,GOOD,7,0.852241,1,-81.0513,-224.674,1098.72,-0.164799,0.577136,0.203063
8,GOOD,8,0.85924,1,-81.3181,-224.799,1099.38,-0.167982,0.575044,0.204178
9,GOOD,9,0.866853,1,-81.4926,-224.706,1099.16,-0.168152,0.57352,0.203521
10,GOOD,10,0.870673,1,-81.8977,-224.979,1100.91,-0.166268,0.569538,0.203511
11,GOOD,11,0.874815,1,-82.1335,-224.952,1100.61,-0.166497,0.567051,0.203389
12,GOOD,12,0.873889,1,-82.6786,-225.163,1100.7,-0.165411,0.568769,0.19803
13,GOOD,13,0.870121,1,-83.1808,-225.111,1100.47,-0.163989,0.571093,0.195891
14,GOOD,14,0.871652,1,-83.3435,-225.16,1100.84,-0.162261,0.570533,0.194113
15,GOOD,15,0.869184,1,-83.4776,-225.206,1101.19,-0.16095,0.570622,0.19276
16,GOOD,16,0.871728,1,-83.5366,-225.222,1101.34,-0.161868,0.571088,0.193274
17,GOOD,17,0.870371,1,-83.5115,-225.086,1100.7,-0.162627,0.572329,0.19372
18,GOOD,18,0.86825,1,-83.5235,-225.141,1100.88,-0.162445,0.572725,0.193679
19,GOOD,19,0.86828,1,-83.5213,-225.141,1100.86,-0.162352,0.573333,0.193694
20,GOOD,20,0.868823,1,-83.5354,-225.236,1101.33,-0.161826,0.573246,0.193428
21,GOOD,21,0.867315,1,-83.5336,-225.284,1101.48,-0.161121,0.573126,0.193383
22,GOOD,22,0.866328,1,-83.3764,-225.313,1101.64,-0.160529,0.573168,0.193208
23,GOOD,23,0.866215,1,-83.2429,-225.323,1101.74,-0.159423,0.574017,0.192443
24,GOOD,24,0.867468,1,-83.0068,-224.945,1100.26,-0.159479,0.573371,0.192484
25,GOOD,25,0.870319,1,-82.8088,-224.596,1099.08,-0.158355,0.5719,0.192084
26,GOOD,26,0.867485,1,-82.7768,-224.706,1099.6,-0.15649,0.570297,0.190326
27,GOOD,27,0.85851,1,-82.7301,-224.86,1100.31,-0.152291,0.569071,0.187635
28,GOOD,28,0.858427,1,-82.8958,-225.598,1104.41,-0.14389,0.566451,0.180058
29,GOOD,29,0.855218,1,-82.702,-225.539,1105,-0.136402,0.563838,0.171765
30,,30,0.854241,1,-82.5317,-225.112,1104.09,-0.130836,0.564195,0.166829
