time_stamp,word,frame,confidence,success,Tx,Ty,Tz,Rx,Ry,Rz
25,WANT,25,0.878437,1,53.6873,-99.4806,992.711,0.0644065,-0.328646,0.00291307
26,WANT,26,0.899171,1,51.3777,-104.083,1018.79,0.14574,-0.453093,0.0152123
27,WANT,27,0.917921,1,48.7452,-106.749,1034.21,0.210735,-0.54734,0.0492574
29,WANT,29,0.740204,1,47.6375,-112.887,1139.11,0.134653,-0.657882,0.0691799
30,WANT,30,0.744,1,41.9706,-107.991,1083.78,0.0958901,-0.233241,-0.00377218
31,WANT,31,0.791464,1,41.1616,-109.797,1093.73,0.195159,-0.333372,-0.00281193
32,WANT,32,0.821684,1,39.6605,-109.093,1099.77,0.259535,-0.371548,-0.00298511
33,WANT,33,0.779185,1,37.2736,-107.237,1098.79,0.337641,-0.396071,0.00395577
34,WANT,34,0.869121,1,31.4487,-108.358,1232.89,0.0293278,-0.302105,-0.125914
35,WANT,35,0.845468,1,29.4092,-105.705,1241.67,0.174805,-0.315031,-0.0883939
36,WANT,36,0.810751,1,9.36354,-97.8136,1215.15,0.10773,-0.137749,0.0160592
37,WANT,37,0.790459,1,6.93656,-96.0299,1224.22,0.235248,-0.167965,0.0641311
38,WANT,38,0.747883,1,3.06801,-95.8893,1238.41,0.361085,-0.187726,0.094995
39,WANT,39,0.753715,1,-0.63659,-96.2844,1247.92,0.419387,-0.233476,0.12325
40,WANT,40,0.797247,1,-2.70152,-100.866,1304.26,0.400475,-0.29601,0.145334
41,WANT,41,0.765785,1,-2.20795,-101.949,1308.45,0.298371,-0.395052,0.123024
50,WANT,50,0.775069,1,-22.5126,-97.9138,1386.04,0.00836254,-0.229022,-0.112224
55,WANT,55,0.882593,1,-28.614,-95.0384,1211.28,0.0943108,-0.192345,-0.055903
56,WANT,56,0.888593,1,-28.049,-95.6082,1243.94,0.105904,-0.315424,-0.0920532
57,WANT,57,0.848237,1,-26.636,-95.5527,1271.86,0.0823007,-0.393931,-0.115439
58,WANT,58,0.878126,1,-24.3075,-95.1459,1288.03,0.0761563,-0.43075,-0.132556
59,WANT,59,0.870409,1,-22.78,-95.5521,1315.89,0.0699873,-0.425969,-0.147712
60,WANT,60,0.824861,1,-21.6873,-96.7861,1348.7,0.0614081,-0.405919,-0.164463
64,WANT,64,0.822426,1,-30.4929,-100.925,1332.26,0.0992333,-0.490414,-0.143385
65,WANT,65,0.797031,1,-31.0618,-101.086,1330.4,0.116632,-0.508219,-0.105961
66,,66,0.792826,1,-31.861,-101.557,1312,0.117953,-0.510948,-0.0808847
67,,67,0.802469,1,-32.8586,-102.299,1304.61,0.107513,-0.50451,-0.0774894
