time_stamp,word,frame,confidence,success,Tx,Ty,Tz,Rx,Ry,Rz
1,PT:PRO1SG,1,0.947296,1,-97.8975,-190.616,1346.92,0.106914,0.343683,-0.0487355
2,PT:PRO1SG,2,0.958027,1,-99.8447,-193.26,1366.41,0.111656,0.462239,-0.0596129
3,PT:PRO1SG,3,0.95722,1,-100.722,-193.764,1367.24,0.104315,0.488406,-0.0678002
4,PT:PRO1SG,4,0.958839,1,-101.432,-194.514,1366.78,0.0933183,0.491666,-0.073949
5,PT:PRO1SG,5,0.958278,1,-102.163,-194.703,1365.73,0.0911157,0.496336,-0.0810929
6,PT:PRO1SG,6,0.954602,1,-102.631,-194.973,1364.66,0.0861021,0.498375,-0.0834224
7,PT:PRO1SG,7,0.952967,1,-102.824,-195.23,1364.7,0.0828648,0.496801,-0.0835228
8,PT:PRO1SG,8,0.95846,1,-102.821,-195.235,1364.54,0.0823524,0.49603,-0.0829571
9,PT:PRO1SG,9,0.962137,1,-102.891,-195.305,1365.5,0.0876532,0.491207,-0.0820732
10,PT:PRO1SG,10,0.965139,1,-103.122,-195.261,1366.07,0.0934224,0.485875,-0.080824
11,PT:PRO1SG,11,0.968612,1,-103.629,-195.251,1367.74,0.0970782,0.481206,-0.0813418
12,PT:PRO1SG,12,0.968173,1,-104.256,-195.307,1368.5,0.0973885,0.480634,-0.0809131
13,PT:PRO1SG,13,0.965905,1,-105.069,-196.069,1371.26,0.0935232,0.481254,-0.0781433
14,PT:PRO1SG,14,0.962818,1,-105.378,-196.59,1369.99,0.0925375,0.483864,-0.0780455
15,PT:PRO1SG,15,0.963427,1,-105.891,-197.735,1372.39,0.0886616,0.482592,-0.078264
16,PT:PRO1SG,16,0.965646,1,-105.952,-198.907,1375.42,0.0857888,0.478517,-0.0779726
17,PT:PRO1SG,17,0.963978,1,-104.695,-200.618,1383.64,0.0808506,0.465263,-0.0701889
18,PT:PRO1SG,18,0.946827,1,-101.574,-204.882,1412.84,0.0608734,0.435875,-0.0477025
19,PT:PRO1SG,19,0.870897,1,-95.164,-207.982,1431.56,0.0527934,0.399771,-0.0288388
20,PT:PRO1SG,20,0.963881,1,-65.978,-206.869,1411.05,-0.0164223,0.12675,-0.0720036
21,PT:PRO1SG,21,0.873752,1,-58.3312,-208.353,1410.83,-0.0614437,0.114681,-0.0620946
