time_stamp,word,frame,confidence,success,Tx,Ty,Tz,Rx,Ry,Rz
1,GOOD,1,0.993157,1,-57.3202,-246.073,1314.67,-0.113021,0.0459927,0.0399499
2,GOOD,2,0.993802,1,-58.7377,-244.192,1308.77,-0.107038,0.0595002,0.0404385
3,GOOD,3,0.993241,1,-61.5201,-239.326,1292.89,-0.0769375,0.0956727,0.0385355
4,GOOD,4,0.994517,1,-66.3254,-233.625,1276.37,-0.0368511,0.156927,0.0280034
5,GOOD,5,0.98418,1,-72.2761,-227.927,1259.08,-0.00674819,0.207044,0.0170162
6,GOOD,6,0.954716,1,-79.0044,-225.899,1252.3,0.00765721,0.246027,0.0340164
7,GOOD,7,0.914147,1,-86.4506,-227.503,1260.53,-0.000202674,0.277209,0.0576155
8,GOOD,8,0.920754,1,-91.5512,-227.12,1248.62,-0.0122625,0.367317,0.0886099
9,GOOD,9,0.97256,1,-97.0679,-231.652,1252.87,-0.0361326,0.465769,0.124042
10,GOOD,10,0.982168,1,-101.907,-241.451,1281.5,-0.0516355,0.539385,0.143184
11,GOOD,11,0.894089,1,-101.908,-247.595,1297.35,-0.049942,0.564145,0.154211
12,GOOD,12,0.900964,1,-99.2002,-245.825,1281.84,-0.0760757,0.566947,0.169954
13,GOOD,13,0.895309,1,-98.0579,-245.675,1285.21,-0.0776459,0.570741,0.178829
14,GOOD,14,0.901869,1,-97.0428,-244.476,1281.55,-0.0655157,0.581687,0.16994
15,GOOD,15,0.893862,1,-95.7261,-244.164,1279.69,-0.0576657,0.589652,0.160504
16,GOOD,16,0.903612,1,-94.5419,-243.943,1276.87,-0.0527142,0.587699,0.153209
17,GOOD,17,0.876639,1,-94.3018,-247.952,1291.89,-0.0693923,0.569668,0.161704
18,GOOD,18,0.891664,1,-93.157,-247.475,1290.23,-0.0696111,0.567372,0.162681
19,GOOD,19,0.888684,1,-92.1606,-247.161,1295.74,-0.0806252,0.55846,0.168594
20,GOOD,20,0.975016,1,-89.5194,-250.422,1315.43,-0.137522,0.523335,0.204372
21,GOOD,21,0.955767,1,-83.0539,-257.167,1333.71,-0.188609,0.477333,0.239875
22,GOOD,22,0.927889,1,-75.0123,-261.071,1331.72,-0.259723,0.409766,0.266874
23,GOOD,23,0.944656,1,-67.8369,-259.147,1321.28,-0.268625,0.380574,0.296774
24,GOOD,24,0.969747,1,-66.813,-252.374,1303.38,-0.222843,0.400425,0.289946
25,GOOD,25,0.972225,1,-70.1592,-245.277,1277.53,-0.188138,0.450295,0.27974
