time_stamp,word,frame,confidence,success,Tx,Ty,Tz,Rx,Ry,Rz
1,PT:PRO3SG,1,0.952356,1,-18.8014,-157.495,1125.86,0.301262,0.451059,-0.161252
2,PT:PRO3SG,2,0.964076,1,-16.1283,-160.996,1135.7,0.29469,0.522873,-0.184899
3,PT:PRO3SG,3,0.887073,1,-13.7182,-164.496,1144.17,0.285283,0.550719,-0.192907
4,PT:PRO3SG,4,0.895394,1,-12.0364,-166.363,1140.58,0.292758,0.60115,-0.200713
5,PT:PRO3SG,5,0.893424,1,-10.3784,-168.31,1141.22,0.289055,0.605787,-0.195903
6,PT:PRO3SG,6,0.892947,1,-8.87325,-170.123,1143.99,0.284825,0.609351,-0.193527
7,PT:PRO3SG,7,0.891156,1,-7.60514,-171.725,1145.63,0.281379,0.608923,-0.189778
8,PT:PRO3SG,8,0.887788,1,-6.94116,-173.44,1148.81,0.275261,0.616716,-0.185844
9,PT:PRO3SG,9,0.888347,1,-6.47191,-174.941,1151.04,0.270091,0.62123,-0.18095
10,PT:PRO3SG,10,0.889149,1,-6.10367,-177.583,1159.52,0.252447,0.62934,-0.158253
11,PT:PRO3SG,11,0.879655,1,-4.50966,-179.968,1162.71,0.22601,0.618362,-0.117833
12,PT:PRO3SG,12,0.881207,1,-1.5264,-184.336,1176.79,0.195987,0.593052,-0.0611578
13,PT:PRO3SG,13,0.960649,1,1.81297,-187.191,1175.66,0.178398,0.536882,-0.0261159
14,PT:PRO3SG,14,0.978496,1,6.13186,-190.155,1182.18,0.171127,0.45,-0.011755
15,PT:PRO3SG,15,0.98302,1,7.5728,-190.659,1181.1,0.157456,0.409641,-0.0135723
16,PT:PRO3SG,16,0.97637,1,6.58326,-190.6,1179.01,0.151142,0.40608,-0.0260957
17,PT:PRO3SG,17,0.980565,1,5.43152,-191.115,1180.76,0.155505,0.406869,-0.0320178
18,PT:PRO3SG,18,0.981662,1,4.89963,-192.936,1194.05,0.160418,0.402874,-0.0380113
19,PT:PRO3SG,19,0.981134,1,4.93711,-193.973,1203.95,0.16227,0.403954,-0.040899
20,PT:PRO3SG,20,0.978925,1,5.39167,-194.916,1215.1,0.158225,0.404757,-0.0428577
21,PT:PRO3SG,21,0.978164,1,6.46092,-196.016,1226.18,0.159177,0.420727,-0.0443116
22,PT:PRO3SG,22,0.977521,1,7.77777,-195.603,1230.15,0.159562,0.435045,-0.048698
23,PT:PRO3SG,23,0.975573,1,9.82411,-193.469,1223.41,0.174498,0.448905,-0.0643338
24,PT:PRO3SG,24,0.975409,1,11.908,-192.488,1220.32,0.178124,0.459481,-0.0770475
25,PT:PRO3SG,25,0.972567,1,14.1007,-193.118,1224.76,0.177515,0.469198,-0.0851254
26,PT:PRO3SG,26,0.97528,1,16.6121,-194.569,1228.69,0.174524,0.479647,-0.0821537
27,PT:PRO3SG,27,0.973423,1,19.4868,-197.041,1238.08,0.167095,0.485638,-0.0772937
28,PT:PRO3SG,28,0.969036,1,22.6224,-199.699,1251.03,0.164575,0.486523,-0.0788536
29,PT:PRO3SG,29,0.968311,1,26.0676,-202.272,1262.37,0.158688,0.49171,-0.0755932
30,PT:PRO3SG,30,0.966474,1,30.1294,-205.062,1276.85,0.158329,0.494546,-0.0725466
31,PT:PRO3SG,31,0.963652,1,34.7371,-208.278,1293.11,0.159719,0.497623,-0.070671
32,PT:PRO3SG,32,0.968564,1,39.3611,-211.158,1307.73,0.159279,0.499726,-0.0656398
33,PT:PRO3SG,33,0.96842,1,44.1188,-214.072,1319.44,0.154196,0.500329,-0.0598798
34,PT:PRO3SG,34,0.971359,1,48.8705,-216.066,1328.44,0.151622,0.500953,-0.0537513
35,PT:PRO3SG,35,0.965863,1,53.4938,-217.791,1336,0.146898,0.501751,-0.0473697
36,PT:PRO3SG,36,0.969468,1,57.4889,-219.27,1340.65,0.135562,0.503698,-0.0407962
37,PT:PRO3SG,37,0.970195,1,60.7202,-220.377,1342.63,0.123043,0.504655,-0.0336983
38,PT:PRO3SG,38,0.972197,1,63.557,-221.527,1344.95,0.110916,0.506324,-0.0246373
39,PT:PRO3SG,39,0.973626,1,66.0406,-221.634,1343.52,0.108221,0.505169,-0.021799
40,PT:PRO3SG,40,0.97412,1,68.1982,-222.028,1343.52,0.108145,0.503699,-0.0205997
41,PT:PRO3SG,41,0.976117,1,69.8817,-222.528,1344.3,0.103733,0.505802,-0.0176401
42,PT:PRO3SG,42,0.976462,1,71.0424,-222.241,1341.54,0.0996622,0.509251,-0.0155143
43,PT:PRO3SG,43,0.975844,1,71.9988,-221.691,1337.07,0.0971671,0.508684,-0.0122267
44,PT:PRO3SG,44,0.975791,1,72.5346,-221.106,1333.81,0.0945063,0.512403,-0.00961578
45,PT:PRO3SG,45,0.973355,1,72.9008,-220.532,1330.41,0.0915285,0.513188,-0.00554827
46,PT:PRO3SG,46,0.975945,1,73.5521,-219.702,1323.94,0.0818792,0.512772,0.0117129
47,PT:PRO3SG,47,0.976628,1,73.9344,-218.915,1318.14,0.0749755,0.51463,0.0233023
48,PT:PRO3SG,48,0.972499,1,74.3293,-217.411,1308.42,0.0831636,0.520445,0.0274753
49,PT:PRO3SG,49,0.966988,1,74.8467,-216.996,1304.14,0.0888288,0.530705,0.0273995
50,PT:PRO3SG,50,0.975629,1,75.4705,-217.533,1304.56,0.0854114,0.537484,0.0318463
51,PT:PRO3SG,51,0.978242,1,76.0099,-217.908,1304.99,0.0866977,0.545637,0.0326076
52,PT:PRO3SG,52,0.857195,1,76.0727,-217.802,1303.62,0.0902984,0.557202,0.031198
53,PT:PRO3SG,53,0.872306,1,75.1788,-215.105,1293.1,0.051286,0.629152,0.0345997
54,PT:PRO3SG,54,0.835211,1,74.5936,-213.148,1283,0.0388956,0.659694,0.0357605
55,PT:PRO3SG,55,0.836603,1,74.5413,-212.77,1278.93,0.0196475,0.674372,0.0446195
56,,56,0.824148,1,75.2186,-214.482,1284.01,-0.0182582,0.676079,0.0574699
57,,57,0.813071,1,76.3048,-213.795,1280,-0.028812,0.676372,0.053101
58,,58,0.821703,1,78.1125,-217.348,1295.18,-0.0453087,0.663679,0.0639229
59,,59,0.884363,1,80.4317,-222.584,1320.82,-0.05309,0.653663,0.0899642
60,,60,0.866834,1,83.3318,-231.449,1361.67,-0.0913379,0.625543,0.131343
61,,61,0.857115,1,85.655,-235.315,1380.83,-0.099443,0.617947,0.154483
62,,62,0.867565,1,87.6485,-237.029,1390.33,-0.0962277,0.61572,0.167837
63,,63,0.836637,1,88.4204,-236.286,1387.87,-0.100946,0.618648,0.178131
64,,64,0.84376,1,88.2012,-235.364,1384.92,-0.102044,0.619421,0.184192
65,,65,0.846613,1,87.775,-233.982,1380.21,-0.104631,0.6194,0.188812
66,,66,0.849735,1,86.7597,-230.275,1363.61,-0.119584,0.626075,0.196641
67,,67,0.825566,1,85.8053,-226.069,1342.16,-0.147836,0.632919,0.207175
68,,68,0.764303,1,85.0846,-224.085,1330.39,-0.172985,0.635373,0.217834
69,,69,0.726898,1,83.3415,-220.348,1309.43,-0.20219,0.640436,0.220054
70,,70,0.770492,1,79.7963,-212.69,1277.13,-0.157112,0.67546,0.190784
71,,71,0.804354,1,76.8554,-206.86,1256.44,-0.090831,0.684679,0.138986
72,,72,0.837173,1,74.9883,-205.146,1258.18,-0.0566651,0.681571,0.111176
73,,73,0.870344,1,75.1344,-204.27,1275.15,0.0452468,0.679002,0.0363479
74,,74,0.876791,1,75.8175,-208.616,1313.89,0.0515004,0.660647,0.0230113
75,,75,0.866937,1,77.5512,-211.2,1350.25,0.0822521,0.624921,-0.00665807
76,,76,0.860065,1,78.1716,-209.637,1358.84,0.104435,0.602674,-0.0411734
77,,77,0.850811,1,78.652,-208.427,1358.31,0.0974928,0.581885,-0.0316585
78,,78,0.857522,1,78.4556,-207.598,1349.32,0.0838663,0.578802,-0.0225442
79,,79,0.88278,1,77.2406,-205.919,1333.84,0.0717677,0.588362,-0.0193505
80,,80,0.89082,1,76.3815,-204.289,1320.74,0.0768362,0.596419,-0.0210494
81,,81,0.882619,1,75.6179,-204.274,1317.47,0.0744791,0.599015,-0.0210315
82,,82,0.887063,1,75.1042,-204.264,1318.34,0.0764819,0.598621,-0.02126
83,,83,0.891042,1,74.6461,-203.936,1318.86,0.0768765,0.6028,-0.0196768
84,,84,0.89986,1,74.6868,-203.971,1319.69,0.0752256,0.603408,-0.0178221
85,,85,0.89782,1,75.1211,-204.148,1321.3,0.0704291,0.601351,-0.0120697
86,,86,0.897268,1,76.2145,-205.491,1327.96,0.0644757,0.595222,-0.00607232
87,,87,0.889216,1,77.3089,-206.609,1333.06,0.0604641,0.590556,-0.00191511
88,,88,0.891136,1,78.4604,-207.998,1339.98,0.0553993,0.592158,0.00188678
89,,89,0.897243,1,79.1346,-208.117,1338.93,0.0516747,0.596515,0.00691647
90,,90,0.89657,1,79.9372,-208.898,1340.48,0.0445949,0.595199,0.0141024
91,,91,0.899747,1,80.499,-209.219,1339.26,0.0376607,0.599349,0.0190588
92,,92,0.892535,1,81.1707,-209.707,1340.09,0.0443949,0.598375,0.0189782
93,,93,0.872081,1,81.6387,-210.351,1342.79,0.0478255,0.603277,0.0273804
94,,94,0.824913,1,81.7032,-210.015,1340.59,0.0190608,0.606656,0.0453788
95,,95,0.823132,1,82.3318,-210.606,1341.64,0.0119623,0.605577,0.0539673
96,,96,0.860002,1,83.6298,-211.307,1342.72,0.0223318,0.597829,0.0557004
97,,97,0.879579,1,84.6335,-210.383,1337.72,0.0320512,0.597278,0.054442
98,,98,0.910447,1,85.856,-209.487,1334.65,0.038664,0.589532,0.0553439
99,,99,0.905621,1,87.1147,-208.595,1332.93,0.0467884,0.588508,0.0538938
100,,100,0.900918,1,88.7648,-209.122,1340.29,0.0541832,0.587972,0.0545689
101,,101,0.879983,1,89.8771,-210.654,1346.34,0.0407176,0.576227,0.0591439
102,,102,0.876057,1,89.7808,-212.17,1347.53,0.0196337,0.585023,0.0692685
103,,103,0.870392,1,88.5759,-212.633,1342.27,0.00903984,0.595953,0.0754352
104,,104,0.869267,1,86.4617,-213.407,1339.51,0.00983543,0.607541,0.0719583
105,,105,0.860045,1,83.5176,-213.954,1336.07,0.0139346,0.621271,0.0697722
106,,106,0.869608,1,80.9386,-214.169,1335.91,0.0227291,0.640895,0.0659386
107,,107,0.857159,1,79.8513,-213.884,1333.06,0.0290268,0.656902,0.0615058
108,,108,0.854594,1,79.9147,-211.257,1317.76,0.0398713,0.680456,0.0512712
109,,109,0.826767,1,79.6289,-207.993,1296.53,0.0301978,0.704778,0.0574681
110,,110,0.802408,1,79.6509,-207.469,1293.38,0.0187394,0.706621,0.067808
111,PT:LOC,111,0.784115,1,78.8846,-206.06,1290.86,0.0124065,0.707223,0.0725829
112,PT:LOC,112,0.7854,1,78.5435,-205.387,1293.72,0.0243203,0.712868,0.0656126
113,PT:LOC,113,0.76165,1,77.8728,-203.331,1287.78,0.0266702,0.72259,0.0547962
114,PT:LOC,114,0.76721,1,79.1364,-206.542,1305.61,0.0212391,0.712735,0.0622841
115,PT:LOC,115,0.827603,1,79.4112,-211.039,1324.34,-0.0307975,0.704749,0.104542
116,PT:LOC,116,0.851251,1,79.6175,-213.32,1331.95,-0.0393917,0.692318,0.12466
117,PT:LOC,117,0.833947,1,78.2633,-209.199,1311.48,-0.0526049,0.704606,0.14153
118,PT:LOC,118,0.858602,1,76.2745,-201.69,1277.4,-0.0188951,0.725534,0.131386
119,PT:LOC,119,0.848957,1,74.8853,-199.665,1268.57,-0.0394829,0.72383,0.147174
120,PT:LOC,120,0.842537,1,73.9719,-199.089,1265.92,-0.0475053,0.717012,0.154314
121,PT:LOC,121,0.84473,1,73.2785,-198.209,1261.73,-0.0552854,0.72401,0.160088
