time_stamp,word,frame,confidence,success,Tx,Ty,Tz,Rx,Ry,Rz
1,WHEN,1,0.979989,1,1.28575,-226.394,1354.36,0.0379576,-0.0956999,-0.0674931
2,WHEN,2,0.97961,1,1.17293,-225.678,1352.89,0.0456927,-0.105125,-0.0728347
3,WHEN,3,0.98004,1,0.731047,-224.785,1354.36,0.0573259,-0.11029,-0.0749511
4,WHEN,4,0.97935,1,0.67721,-224.313,1354.76,0.0620871,-0.110112,-0.0748958
5,WHEN,5,0.98089,1,0.246399,-225.181,1353.63,0.0469194,-0.108171,-0.0769515
6,WHEN,6,0.980821,1,0.0572283,-226.846,1353.11,0.0377323,-0.107665,-0.0785235
7,WHEN,7,0.981278,1,-0.46578,-229.183,1355.89,0.027218,-0.104744,-0.0831815
8,WHEN,8,0.979968,1,-1.02058,-230.528,1358.14,0.0196415,-0.101855,-0.0875438
9,WHEN,9,0.978686,1,-1.69873,-230.375,1362.43,0.0255051,-0.096471,-0.0866746
10,WHEN,10,0.977415,1,-2.31941,-228.395,1363.58,0.0479454,-0.101523,-0.0820636
11,WHEN,11,0.975805,1,-2.688,-223.634,1357.61,0.0758519,-0.110209,-0.0775982
12,WHEN,12,0.974389,1,-2.74008,-223.194,1359.29,0.071821,-0.110177,-0.0752919
13,WHEN,13,0.978358,1,-3.00991,-223.048,1356.06,0.0605834,-0.104965,-0.0747398
14,WHEN,14,0.979729,1,-3.69134,-225.039,1357.73,0.0368824,-0.0984034,-0.0773591
15,WHEN,15,0.976617,1,-3.42111,-225.156,1357.68,0.041056,-0.104076,-0.0764259
16,WHEN,16,0.974622,1,-4.14673,-226.602,1371.03,0.0497005,-0.0984505,-0.0785744
17,WHEN,17,0.97511,1,-4.06891,-227.065,1374.75,0.0469452,-0.109672,-0.0778131
18,WHEN,18,0.978007,1,-4.0569,-227.824,1373.68,0.0332124,-0.1154,-0.080468
19,WHEN,19,0.97952,1,-5.39101,-229.673,1377.6,0.0169722,-0.103935,-0.0879753
20,WHEN,20,0.97914,1,-5.47593,-229.607,1371.73,0.0165925,-0.114534,-0.0919655
21,WHEN,21,0.978406,1,-5.59788,-229.311,1369.16,0.0203805,-0.118348,-0.0960093
22,WHEN,22,0.973444,1,-5.20199,-228.824,1360.42,0.0032843,-0.132076,-0.0986133
23,WHEN,23,0.977322,1,-6.88819,-230.159,1366.62,-0.00175009,-0.11668,-0.104223
24,WHEN,24,0.975615,1,-5.2596,-229.828,1358.81,-0.00865382,-0.14071,-0.105316
25,WHEN,25,0.977915,1,-6.22772,-231.155,1365.27,-0.0104321,-0.131135,-0.108011
26,WHEN,26,0.977242,1,-6.35787,-232.092,1368.04,-0.0125018,-0.132959,-0.108849
27,WHEN,27,0.977564,1,-5.76953,-232.462,1367.78,-0.0125681,-0.140093,-0.109107
28,WHEN,28,0.978817,1,-6.05405,-232.661,1368.67,-0.0126794,-0.135964,-0.109279
29,WHEN,29,0.975551,1,-5.16055,-232.896,1366.24,-0.0154816,-0.143103,-0.110847
30,WHEN,30,0.975285,1,-4.99618,-232.999,1366.5,-0.0153821,-0.138664,-0.108997
31,WHEN,31,0.974594,1,-3.83266,-233.903,1367.75,-0.0198468,-0.143183,-0.105404
32,WHEN,32,0.972672,1,-2.35978,-234.444,1370.28,-0.0194798,-0.14367,-0.101013
33,WHEN,33,0.971178,1,-0.736831,-235.252,1372.55,-0.0266332,-0.144417,-0.0977368
34,WHEN,34,0.969964,1,1.25781,-235.945,1375.51,-0.0229352,-0.142339,-0.0946922
35,WHEN,35,0.968496,1,3.26758,-236.087,1376.09,-0.0238246,-0.14346,-0.0932445
36,WHEN,36,0.97157,1,5.75901,-235.689,1373.33,-0.0264211,-0.139157,-0.0894341
37,,37,0.970354,1,8.38762,-235.733,1373.62,-0.0248965,-0.139523,-0.0873864
38,,38,0.971583,1,11.5559,-236.478,1374.54,-0.0382804,-0.141279,-0.0840031
