time_stamp,word,frame,confidence,success,Tx,Ty,Tz,Rx,Ry,Rz
1,HERD,1,0.925553,1,-145.386,-317.104,1427.13,-0.0422039,0.294287,-0.0314379
2,HERD,2,0.948944,1,-145.663,-316.16,1422.93,-0.0756582,0.310636,-0.00905567
3,HERD,3,0.952479,1,-146.242,-315.796,1421.16,-0.0854427,0.31099,-0.000386675
4,HERD,4,0.948645,1,-146.749,-315.056,1418.1,-0.0892094,0.315441,0.00419534
5,HERD,5,0.94613,1,-146.793,-314.221,1415.06,-0.0845313,0.327465,0.00977183
6,HERD,6,0.945712,1,-147.205,-312.923,1410.73,-0.0733512,0.333165,0.00815611
7,HERD,7,0.953655,1,-148.102,-312.621,1410.54,-0.0605119,0.333668,0.00483653
8,HERD,8,0.95927,1,-148.246,-312.819,1412.09,-0.0546452,0.333239,0.00242614
9,HERD,9,0.963319,1,-148.827,-312.477,1411.04,-0.0481095,0.332121,-0.00198718
10,HERD,10,0.956651,1,-149.898,-313.343,1414.91,-0.0434229,0.318982,-0.0121099
11,HERD,11,0.947004,1,-150.406,-313.839,1416.92,-0.0416761,0.311468,-0.0195419
12,HERD,12,0.946371,1,-151.46,-313.642,1417.04,-0.0363256,0.306752,-0.0262416
13,HERD,13,0.955062,1,-152.256,-312.598,1414.06,-0.0273698,0.315861,-0.0282135
14,HERD,14,0.953803,1,-152.758,-312.42,1414.1,-0.0286078,0.324112,-0.0236341
15,HERD,15,0.954376,1,-154.222,-312.409,1414.52,-0.027395,0.331649,-0.022124
16,HERD,16,0.958567,1,-155.779,-313.22,1418.86,-0.0225971,0.333963,-0.0218451
17,HERD,17,0.958061,1,-157.162,-314.605,1425.43,-0.0177784,0.336504,-0.0168715
18,HERD,18,0.956087,1,-158.547,-314.901,1426.83,-0.0151281,0.336145,-0.0152708
19,HERD,19,0.956486,1,-159.902,-314.781,1426.71,-0.0120882,0.340897,-0.0138434
20,HERD,20,0.95595,1,-160.06,-314.771,1426.15,-0.0114231,0.327741,-0.011172
21,HERD,21,0.955668,1,-159.632,-314.07,1421.9,-0.0145168,0.308191,-0.00826323
22,HERD,22,0.947859,1,-157.735,-315.245,1426.34,-0.0424168,0.233041,0.00598516
23,HERD,23,0.906276,1,-153.161,-316.415,1430.65,-0.0691697,0.112635,0.019607
