time_stamp,word,frame,confidence,success,Tx,Ty,Tz,Rx,Ry,Rz
1,GOOD,1,0.975474,1,-29.4475,-192.759,1196.48,0.0827079,0.0106328,0.00761912
2,GOOD,2,0.974783,1,-29.4766,-192.774,1196.62,0.0827494,0.0123233,0.00825148
3,GOOD,3,0.974357,1,-29.6111,-192.719,1196.84,0.0798649,0.0164758,0.0109558
4,GOOD,4,0.97402,1,-29.4846,-193.087,1194.47,0.0712765,0.0215428,0.0172026
5,GOOD,5,0.975808,1,-29.7172,-192.697,1193.91,0.0712225,0.0251653,0.0170443
6,GOOD,6,0.975199,1,-29.7162,-193.001,1193.79,0.0710754,0.025648,0.0174035
7,GOOD,7,0.975524,1,-29.7288,-193.024,1192.43,0.0683981,0.0270119,0.0184758
8,GOOD,8,0.975662,1,-29.927,-192.833,1192.95,0.071907,0.0320265,0.0205084
9,GOOD,9,0.975891,1,-30.0578,-192.992,1191.55,0.0730895,0.0337002,0.0229306
10,GOOD,10,0.976156,1,-30.3232,-192.889,1190.91,0.0726447,0.0362635,0.0233679
11,GOOD,11,0.97613,1,-30.8837,-192.783,1190.32,0.0723537,0.0471244,0.0236599
12,GOOD,12,0.974196,1,-31.5847,-193.099,1190.12,0.0676886,0.0579026,0.0212222
13,GOOD,13,0.974711,1,-32.9365,-192.938,1188.99,0.0676546,0.0757098,0.0208961
14,GOOD,14,0.973171,1,-35.5146,-193.196,1189.43,0.0620808,0.113904,0.0209199
15,GOOD,15,0.984524,1,-40.1618,-193.232,1190.64,0.0605746,0.182386,0.0206069
16,GOOD,16,0.979573,1,-46.5253,-194.24,1192.16,0.0646245,0.257231,0.0396381
17,GOOD,17,0.972687,1,-52.7294,-194.33,1181.37,0.0494783,0.320369,0.0532593
18,GOOD,18,0.971441,1,-58.9509,-194.459,1173.55,0.0488458,0.389624,0.0618394
19,GOOD,19,0.971802,1,-64.8235,-193.74,1170.68,0.0673225,0.466164,0.060121
20,GOOD,20,0.971785,1,-68.9354,-193.216,1179.74,0.109586,0.512723,0.0525305
21,GOOD,21,0.968634,1,-70.8442,-191.775,1189.25,0.153462,0.529519,0.0414125
22,GOOD,22,0.967918,1,-72.0217,-191.168,1192.21,0.156767,0.544169,0.0436165
23,GOOD,23,0.945177,1,-72.6143,-191.248,1190.22,0.146548,0.551717,0.0508221
24,GOOD,24,0.946023,1,-72.9999,-189.377,1183.66,0.105136,0.598509,0.0750176
25,GOOD,25,0.938103,1,-72.7561,-186.016,1190.26,0.123469,0.611336,0.0647747
26,GOOD,26,0.947336,1,-72.0637,-181.281,1198.72,0.16105,0.621809,0.0417904
27,GOOD,27,0.936149,1,-71.4791,-177.243,1208.21,0.196976,0.6344,0.0148063
