duration,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU25_r,AU26_r,AU04_c,AU12_c,AU15_c,AU23_c,AU28_c,AU45_c
10.5294117647059,0.374586,0.7974955,0.665543,0,0,0.503226,0.547886,0.31074,0,0.538089,0.53585,0.818591,0.6950495,0,1,0,1,1,0,0
9.63636363636364,0.517883,0,0,0.301238,0,0,0,0.5233105,0.50178,0,0,1.28686,0.6252695,0,0,0,1,1,0,0
1,0,1.12781,0,0.673387,0,0,0,0,0.646445,0,0,0,0,0,0,0,0,0,0,0
14,0,0,0,0,0,0,0,0,0,1.80228,1.061445,0.9369205,0,0,0,0,1,0,0,0
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7.25,1.4834135,0.7461765,0.3814425,0.28787525,0,0,0,0.868545,0.25713,0,0.16936,0.8052505,1.1919335,0.13474625,0,0,0.75,1,0,0
6.66666666666667,0,0,0.259736,0.3239205,0.6996975,1.007137,0.844,1.173775,0.3122255,0.329941,0,0.4291515,0.87623,0,0,1,1,0,0,1
9.31818181818182,0.3517255,0.13587375,0.7073545,0,0,0,0,0.59814825,0.32015775,0,0,0.78899225,0,0,0,0,0.5,1,0,0
51,0,0,0.447921,0,0,0.68126,0,0,0,0,0,0.725444,0.367992,0,1,0,0,1,0,1
16.5,1.2696405,1.49326,0.42479375,0.623423,0.376481,0,0.297606,0,0.3078315,0,0.6023985,1.1683925,0.5926325,0,1,0,0.5,0.5,0,0
13.5,0,0,0.286424,0.15460975,0,0,0,0,0.711722,0,0,0.52177925,0,0,0,0.5,0,0,0,1
90,0.676616,0.7626525,1.005973,0,0,0,0,0,0,0,0,0,1.24853,0,0,0,0,0,0,0
21.2142857142857,0.342118,0.43280975,0,0,0,0,0.154453,0,0,0.59804675,0,0,0.4804745,0,0,0,0,0,0,0
35.4,0,0,0,0,0,0.5801895,0,0.703256,0,0,0,0.688535,0.6002535,0,0,0,0,1,0,0
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
