duration,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU25_r,AU26_r,AU04_c,AU12_c,AU15_c,AU23_c,AU28_c,AU45_c
27.3333333333333,0.33500475,0,1.1761025,0,0,0.57812,0,0,0,0.68030325,0.634689,1.2787875,0.3357805,0,0,0,0,0.5,0,0
11.6666666666667,0,0,0.877093,0.888166,0.3719835,0.815455,0.590295,0.984612,1.01939,0,0,0.764395,2.07528,0,0,1,0.5,1,0,0
3,0,0.673645,0,0,0.612933,1.75461,0,1.12509,1.02736,0,0.775638,1.33394,1.10792,0.566363,0,0,0,0,0,0
5.66666666666667,0.63663,0,0.9036665,0.720345,0,0.3396135,0,0,0,0.4999765,0,1.08442,2.425375,0,0.5,0.5,0.5,0.5,0,0
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
17.5,0.5246775,0.17306225,0.6281545,0.1270215,0,1.0137975,0.41150875,0,0.5439475,0.5076795,0.2466515,1.122715,1.09816725,0,0.25,0,0.75,0.5,0,0.75
24.125,0.3175815,0.74342425,0,0.40972625,0,0,0,0,1.0233885,0,0,0.67199325,1.17559575,0,0,0,0,1,0,0
11.1666666666667,0.37749575,0.94141975,0.326585,0,0,0.3153385,0,0.313982,1.05327975,0,0.26901,1.038495,1.2088755,0,0,0,1,0,0,0
2,0,0,0,0,0,0,0.2630635,0,0.863541,0,0,0,0,0,0.5,1,0,0,0,0
4.33333333333333,1.23884,0.811625,0.770777,0,0,0.649407,0,1.0614445,0,0.903275,0,0.3117295,0.4911105,0,0,0,1,0,0,0
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7,0,0,0,1.70807,0,0,0,0,0,0.629153,0,0,1.5695,0,0,0,1,0,0,0
11.4,1.213275,0.62701225,0.6039195,0,0,0.98554625,0,0,0,0.129837,0,0,0.8280695,0,0,0,0.5,0,0,0
2,2.196615,0.8778735,2.742685,0,0,0,0,0,0,1.29568,0,0,0.3849875,0,1,0,0.5,0,0,0
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
10,0.8022845,0,0.865125,0.5754465,0,0,0.2950695,0.9876755,0,0.2568155,0,0.5289025,0.635465,0,0,1,0,0.5,0,1
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
27.7142857142857,0.515463,0,0.509872,0.610329,0,0.387852,0,0,0,0,0,0,1.20641,0,0,0,0,0,0,1
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
12.4,0.7158345,0.734147,0.620588,0,0,0.7121365,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10,1.080399,0.214714,0.942596,0.653047,0,0.6963625,0,0.19084925,0.266065,0.262211,0,0,0.5565515,0,1,0,0,0.5,0,0
7.5,0.2878505,0.14680375,0,0.7021575,0.2695325,0.35383325,0.317025,0.755302,0.46989925,0.14872075,0,0.253941,1.9507175,0,0.25,1,0,0,0,0
8.18181818181818,0,0,0,0.960205,0.520409,0.297092,0.648577,0.846456,0.8178975,0,0,0,1.37028,0,0,1,0,0,0,0
10.6666666666667,0,0,0,0,0,0,0,0,0,1.005694,0,0,0.959044,0,1,0,1,0,0,0
29,0.696269,1.06881,0,0.521523,0,0.551376,0,0,0.593595,0.841957,0,0,1.64915,0,0,1,1,1,0,0
7,1.44987,1.38433,0,0,0,0,0,1.03916,0,0,0,0.64273,2.0882,0,0,0,0,0,0,0
13,0.3211855,0,0,0.7893375,0.519439,0,0,1.06518,0,0.727507,0.626253,0,1.00889,0,0,1,1,0,0,0
11,0.795395,0,1.223205,0.411417,0,1.11082,0,0.2781175,0.448123,0.398327,0,0.286728,2.860065,0,0.5,1,0.5,0,0,0.5
6.66666666666667,1.13974,1.30042,0,1.40909,0,0,0,1.53215,0,0,0,0,0,0,0,1,0,1,0,0.5
17,0.396077,0,0,0,0,0,0,0,0.8031075,0,0.270068,0,1.368275,0,0,0.5,0,1,0,0
18.3333333333333,0,0.2756585,0.986243,0,0.36333,0.297332,0.2786125,0,0,0.5153885,0.521765,0.2555855,1.03614,0,1,0,1,1,0,1
34.5,0,0,0.78472,0,0,1.3946175,0,0,0.4067235,0,0,0.516515,0.8656905,0,0.5,0,0,1,0,0.5
4,0,0.355336,0.69313,0.5661995,0,1.498615,0,0,0.7383155,1.16862,0.967059,0,1.8989,0,0,0,1,1,0,0
