duration,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU25_r,AU26_r,AU04_c,AU12_c,AU15_c,AU23_c,AU28_c,AU45_c
21.56,0.517883,0,0,0.260317,0,0.534624,0,0.760269,0.644759,0,0,0.629478,0.7112875,0,0,0,1,0.5,0,0
25.0645161290323,0.73147,0.565962,0.698461,0,0,0.561183,0,0.5687075,0.695208,0.304129,0,0.742055,0.282776,0,0,0,0,0.5,0,0
13.5555555555556,0.6799525,0,0.537223,0.2646765,0,0,0,0,0,0,0,0.580434,0.851827,0,0,0,0,0,0,0
32.6666666666667,0.728411,0,0,0,0,0,0,0,0,0.668558,0,0,1.03788,0,0,0,0,1,0,0.5
24.3,0.89166975,0.5832195,0.65833675,0,0,0,0,0,0.25713,0,0,0.541026,1.1840885,0,0,0,0.25,1,0,0
19.5,0,0,0.9574565,0,0,0.97345075,0,0,0,0,0,0,0.630771,0,0.25,0,0.5,0,0,0
11.8837209302326,0.6350965,0.536944,1.002635,0,0,0,0,0.26129,0.3080165,0.3352335,0,0.513176,0.69395,0,0,0,0,0.5,0,0
23.8125,0.5520845,0.26823775,0.6649945,0,0,0.90154875,0.35411925,0,0.893173,0,0,0,1.123641,0,0,0.25,0,0.75,0,0
21.8888888888889,0.624859,0.8854,0.6382455,0,0,0.549503,0.5585115,0,0.714631,0,0,0.758266,1.53404,0,1,0,0,0,0,0
14.9166666666667,0,0.3063575,0,0.15460975,0,0,0,0,0.56566075,0.1284815,0,0.89781625,0.7613125,0,0.25,0.25,0.25,0,0,0.5
28.9032258064516,0,0.352969,1.062836,0,0,0,0,0,0.253224,0,0,0,0.686425,0,0,0,0.5,0.5,0,0
15.0333333333333,0.600637,0.5819735,0.3659485,0,0,0,0,0,0,0,0,0,0.9481485,0,0,0,0,0,0,0
32.1428571428571,0,0,0,0,0,0.645303,0,0.826505,0.802467,0.545288,0,0.906386,1.08762,0,0,0.5,0,1,0,0
19.0204081632653,0.6224425,0,0.549328,0,0,0.487014,0,0,0.511755,0,0,0,1.0948,0,0,0,0,0.5,0,0
22.9677419354839,0.6666695,0.622345,0.668894,0.289894,0,0.507993,0,0,0,0.2557415,0,0.3170075,0.642508,0,0,0.5,0.5,0,0,0
34.2258064516129,0.657162,0.740849,0.776948,0.388312,0,0.588899,0,0,0,0,0,0.544424,0.687095,0,0,0,0,1,0,0
16.3888888888889,0,0.70369775,0,0,0,0,0,0.663623,0.8472185,0,0,0.58240125,0.74590175,0,1,0.25,1,0,0,1
26.1904761904762,0,0,0.6342625,0,0,0.4175895,0,0,0,0,0,0.605559,0.796829,0,0,0,0,0,0,0
17.8064516129032,0,0.5315815,0,0,0,0.448536,0,0.640747,0.758947,0,0,0,0.8072385,0,0,0.5,1,0.5,0,0
18.7333333333333,0,0,0,0,0,0.525199,0,0,0.590424,0,0,0.375474,0.794286,0,0,0,0,1,0,0
24.2,0.639535,0.458316,0,0,0,0.3200665,0,0,0.56846,0.6637465,0,0,0,0,1,0,1,1,0,0
42,0,0.576169,0,0,0,0.679754,0,0,0.688045,0,0,0,0.553301,0,0,0,0,0,0,0
36,1.353475,0,1.56219,0.684307,0,0,0,0.9039885,0,0,0,0.683817,0,0.2593665,0,0,1,1,0,0
23.5714285714286,0.76739,0.2690185,0,0.563173,0,0,0,0.536735,0,0,0,0,1.67459,0,0.5,0.5,0.5,1,0,0
14.1428571428571,0,0,0,0,0,0.30588075,0,0.616994,0.6209205,0,0,0.750064,0.9422255,0,0,0,0.5,0,0,0
14,0.9264415,0,0.270927,0,0,0,0,0,0.3106315,0.641711,0,0.997319,0.86545,0,0,0,0.5,1,0,0
26.2727272727273,0.935032,0.744336,0,0,0,0,0,0,0,0,0,0.522004,1.13865,0,0,0,0,0,0,0
19.1904761904762,0.5703825,0.569425,0.920461,0,0,0.3959755,0,0,0,0,0,0,0,0,0,0.5,0,1,0,0
24.8,0.311181,0,0,0,0,0.31797,0,0,0,0,0,0.484166,0.948369,0,0,0.5,0,0,0,0
19.75,0,0,0,0,0,0,0,0.12547575,1.15388,0,0,0.18419225,0.630632,0,0,0,0,0,0,0
33.4,0.6554735,0.250999,0.847082,0,0,0.406502,0,0,0,0,0,0.649547,1.05155,0,0,0,0.5,0.5,0,0
19.3333333333333,0.527144,0.841447,0.926013,0,0.806945,0.729014,0.688686,1.04637,1.175969,0,0,0.2958795,2.71826,0,0,1,0,0,0,0
19.6666666666667,0.53443325,0.420595,1.00415525,0.258989,0.4103615,0.83241,0.15267725,0.59202,0.996351,0,0,0.44162725,1.607652,0,0,0.75,1,1,0,0
13.7727272727273,0,0,0,0,0,0.69981225,0.37866725,0.5695915,0.6283405,0,0,0.53485225,1.1693,0,0,1,0,1,0,0
16.1578947368421,0.8401865,0.656979,0,0,0,0.726165,0,0.6344185,0,0,0,0.804937,0.599105,0,0,0.5,0,0.5,0,0
65.75,0,0.328444,0.304451,0.26825375,0.3326305,0.2785275,0.626646,0.44129575,1.1263,0,0,0,0.858219,0,0.5,0.5,0,0,0,0
23.1666666666667,0,0.4172945,0.622356,0,0.2526825,0.1263725,0,0.8325145,1.0458525,0,0,0.6620615,0.19054575,0,0,1,0,0,0,0
17.4285714285714,0,0,0.520611,0,0,0.6479835,0.324935,0.585207,0.777957,0,0,0,1.16997,0,0,1,0,0,0,0
32.4,0.97186,1.05432,0.632963,0.7915345,0,0.798223,0,0,0,0,0,1.19422,0.88896,0,0,0,1,1,0,0
17.3846153846154,0.61597,0.905749,0.756737,0,0,0,0,0,0.571992,0,0,0.81958,0,0,0,0,0,0,0,0
16.6190476190476,0,0.2568695,0,0,0.414933,0.7123875,0.551869,0.561375,0.8817085,0,0,0.660768,0.677749,0,0,1,0,1,0,0
30.5714285714286,0,0,0,0,0,0.64448775,0.3642595,0.698694,1.123145,0,0,0.41668075,0.99804775,0,0,1,0,0,0,0
17.8139534883721,0,0.5962185,0,0,0,0,0,0.411932,0.639667,0,0,0.663691,0.840848,0,0,0,0,0,0,0
14.0555555555556,0,0.608851,0.27631325,0.3783325,0,0,0.12923,0.2862385,0.6223435,0,0,0.14393475,1.159325,0,0,0,0,0,0,0
41.3333333333333,0.30067325,0,0.1270995,0,0,0,0,0,0,0,0.252202,0.12568,0.58083125,0,0,0,0,1,0,0
21.2,0,0.148688,0.624636,0,0,0.1697675,0.5179895,0.85609975,0.751185,0,0.2769805,0.8882375,1.22883,0,0,0.75,1,0.75,0,0.5
18.5,0.960169,0.8253155,0,0.3344405,0,0,0,0,0,0,0,0,0.49928125,0,1,0,0.5,0,0,0.5
46.25,0.685582,0,0.8081395,0,0,0.6335245,0,0,0,0.627438,0,0.73611775,0.28243575,0,0,0,0,0.75,0,0
26.15,1.44031,1.099915,0,0,0,0.66343075,0,0,0,0,0,0,1.51951,0,0,0,1,1,0,0
21.9411764705882,0,0,0.484292,0,0,0.681885,0,0.307211,0.838079,0.405111,0,0.542787,1.12367,0,0,0.5,0,0.5,0,0
33.695652173913,0,0,0,0,0,0,0.5316565,0.5487005,1.17027,0,0,0.653241,0,0,0,0,0,0.5,0,0
22.4375,0.82874425,0.689438,0,0,0,0,0,0,0.84633375,0,0,0,0.430827,0,0,0,0,0.25,0,0
25.1428571428571,0,0,0,0,0,0.13071575,0.663786,0.313961,0.9100095,0,0,0.53961475,0.78883875,0,0,0,0.5,1,0,0
26.25,0.5274345,0.8418845,0,0,0,0,0,0.58664875,0.62122425,0.45406625,0,0.41609225,0.7373815,0,0,0,0,0.75,0,0
8.5,0.802275,0.3068575,0.8911075,0.33049,0.851958,1.1743855,1.12472,0.547675,1.452187,0.40535725,0.2693575,0,0.56255,0,0.5,1,0.25,1,0,0
20.3076923076923,0,0,0.946114,0,0,0.701915,0,0.635245,0,0,0,0.9198955,0.5805,0,0,0,0,0,0,0.5
18.6666666666667,0.78307625,0.251518,0.66304725,0,0,0.588486,0,0,0.462171,0.273264,0,0.1615335,0.81032,0,0,0,0.5,0,0,0
30,1.0983075,0.43893675,1.3713425,0,0.6282175,0.7678675,0.873335,1.058575,0.4261175,0.64784,0,0,0.47753625,0,0.5,0.5,0.25,0,0,0
29.3333333333333,0.703081,0,0,0.5072855,0,0.732172,0,0.7740995,0.6118035,0,0,0,0.91045,0,0,1,0,1,0,0
15.6666666666667,0,0.529317,0,0,0,0.784391,0,0,0,0,0,1.12721,2.312025,0.519493,1,1,0,0,0,0
23.4117647058824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
23.4210526315789,0.564334,0,0,0,0,0,0,0,0,0,0,0,1.20641,0,0,0,0,0,0,0
23.3333333333333,0.539835,0,0,0,0,0,0,0,0.654137,0,0,0,0.8184035,0,0,0.5,0,0,0,0
12.5652173913043,0.7158345,0.835024,0.870493,0,0,0.596641,0,0,0,0,0,0.3408895,0,0,0.5,0,1,1,0,0
15.6,0.92500525,0.214714,0.34902075,0,0,0,0,0.17948225,0.2401855,0.24986925,0.3581875,0,0.5565515,0,0.25,0,0.25,0,0,0.25
8.42857142857143,0.2990325,0,0.29735575,0.7855875,0,0.35485575,0,0.14631475,0,0.2942105,0,0.1269705,1.71282,0,0,0.5,0,0,0,0
29.6,0,0,0,0,0,0.12797275,0.6396075,0.618326,0.81591875,0,0,0.29939225,1.24104,0,0,1,0,0,0,0
24.1666666666667,0.63244325,0.363697,0.574525,0,0,0,0,0,0.60685475,0.790544,0,0.35185225,1.4712875,0,0.5,0.5,0,0,0,0
22.3333333333333,0.7394065,0,0.53507175,0,0,0,0,0,0.2737425,0.821043,0,0.7798675,1.716905,0,0,0,1,0.75,0,0
18.75,0,0,0.413273,0,0,0,0,0.14393725,0.494271,0.308422,0,0,0.849938,0,0.5,0,0,0,0,0
31.75,0.16059275,0,0.657739,0.16222525,0,0.92724925,0.2669915,0.7246325,0.5999135,0,0,0,0.85007975,0,0,1,0,0,0,0
24.8,1.102065,0.411104,0.70659,0.60297,0,0,0,0,0.738855,0,0,0.327216,0,0,0,0.5,0,0,0,0
5.75,1.2086475,0.65021,0,1.37773,0,0,0,1.437255,0,0,0,0,0,0,0,0.75,0,0.5,0,0.25
25.5,0.424576,0,0,0,0,0,0,0,0.59914525,0,0.42469325,0,0.64374975,0,0,0.5,0,0.75,0,0
26.4285714285714,0,0.8152335,0.656239,0,0,0.681267,0,0,0.8583425,0,0,0.2555855,1.21274,0,1,0,1,0,0,1
18.5714285714286,0,0,0.7761945,0,0,0.91651,0.338301,0.5062605,0.813447,0,0,0,0,0,0,0.5,0,0.5,0,0
24,0.698926,0,0,0.729226,0.509708,0.994595,0.551644,0,0,0,0.724968,0,1.36695,0,0,1,0,0,0,0
