duration,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU25_r,AU26_r,AU04_c,AU12_c,AU15_c,AU23_c,AU28_c,AU45_c
15.1428571428571,0.92264925,0.7603785,0.5923015,0.5702865,0,0.9410385,0,0.6850185,0,0.58319925,0,1.094189,0.82675125,0,0,0,0.25,0,0,0
20.6666666666667,0,0,0.762873,0,0,0.582884,0,0,0,0.531723,0,0,1.00766,0,0,0,1,0,0,0
31.3333333333333,0.693858,0,0,0,0,0,0,0,0,0.7197505,0,0,1.05104,0,0,0,0,1,0,0.5
14,0.561006,0.499965,1.05513475,0,0,1.3484525,0.13155675,0.12610125,0.2112355,0.4916155,0.4338455,1.466599,0.58982175,0.166695,0.75,0.25,0.75,0,0,1
20,0,0,1.586105,0,0,0.760335,0,0,0.31689375,0.4853905,0,0.6760725,0.5086275,0,1,0,1,0.25,0,0.5
16.6666666666667,0.4684725,0.97803075,1.1943555,0,0,1.12251325,0,0,0,0.54597025,0,0.22080775,2.31146,0,0.5,0,0,1,0,0.25
17,0.6135685,0.1449455,0.2959435,0,0.65486725,0.6746015,0.85675825,1.240055,0.93086975,0.310573,0,0,1.411365,0,0.25,1,0.25,0.5,0,0.25
44.5,0.60424,0.756884,1.8192175,0.2650425,0,1.6169695,0.52876225,0.341952,0.64949575,0.2957495,0,0.3540365,1.3241475,0,0.5,0,0.5,0,0,0.5
21.3333333333333,0,0.934425,0,0.923526,0,0,0,0,0,1.07822,0.2610885,1.24575,1.168025,0.776771,0,0,1,0.5,0,0
27.3333333333333,0.46026875,0,1.4263875,0.28526225,0,0.561638,0,0.81440225,0.3693045,0.5074885,0,0.45569,0.85793,0,0.5,0,0.5,1,0,0
15.1904761904762,0,0,0,0.261087,0,0,0,0,0,0,0,0,0.927503,0,1,0,0,0,0,0
20.5,0.594312,1.03667025,0.874997,0,0.614279,1.65959,0.756843,0.771344,1.3833125,0.6968015,0.19372175,0.95793575,1.55139,0.1496265,1,0.75,1,0.5,0,0.75
23.1111111111111,0,0,0.5538735,0,0.527018,0,0,1.046122,1.05722,0,0,0,0,0,0,1,1,0,0,0
20.1666666666667,0.8672765,0,0.65598,0,0,0.2965575,0,0,0,0.65031275,0,0.9478475,0,0,0,0,0,0.25,0,0.25
36.75,0.328581,0,0.62451525,0.15216725,0,0.41430025,0,0,0.83460825,0.7441205,0,0.9844805,0.43469475,0,0,0,0,0,0,0
49,0,0.953647,0.946808,0,0.756888,1.08458,0.911287,0.664184,1.45045,0,0,0.591873,1.03546,0,1,0,1,0,0,0
23.5,0,0,0,0,0,0.29203675,0,0,0,0,0,0.626657,0.713295,0,0,0,1,0,0,0
21.5555555555556,0,0,0,0,0,0,0,0,0.670834,0,0,0,0.3749495,0,0,0,0,0,0,0
19.6666666666667,0.6536115,0,0,0,0,0.674008,0,0.592755,0.8034225,0,0,0,0,0,0,0,0,0,0,0
57,0,0.909749,0.99297,0.513165,0,0,0,0,0,0,0,1.2989,0,0.628354,1,0,0,0,0,1
26.5,0.654964,0.8363155,0,0,0,0.12699725,0.14232375,0.7008735,0.9480955,0.2720015,0.5549415,1.13363,0.98146975,0,0,0.5,0,0,0,0.5
36,1.353475,0,1.56219,0.684307,0,0,0,0.9039885,0,0,0,0.683817,0,0.2593665,0,0,1,1,0,0
17,0,0,0,0,1.23216,0,1.62034,1.62201,2.50721,0,0,1.01304,1.75802,0,0,1,1,0,0,0
28,0,0,0,0,0,1.49056,0,0.6230915,0.869283,0,0,0.61168,0.3752485,0,0,0,0,1,0,0
8,0,0,0.8290065,0.52672,0,0,0,0,0,0,0,1.80488,1.90012,0,0,0,0,0,0,0
17.9,0.9527235,0.7561755,0,0.253423,0,0,0,0,0,0,0,0.872202,1.26836,0,0,0,0,0.25,0,0
11.5,0.5806295,0.300231,0.7458875,0,0,0,0,0,0,0.6032885,0,0,0,0,0.5,0,1,0.5,0,1
30.7,0.40213625,0,0,0,0,0,0,0.1261495,0,0,0,0.7185055,0.52918275,0,0,0,0,0,0,0
21.7142857142857,0.2578075,0.255062,0.951167,0,0,0.501375,0,0,1.2943,0,0.527872,0.403227,0.632249,0,0,0,0,1,0,0
6.66666666666667,1.2850425,0.144574,0,0.388144,0,0.84082975,0,0.274729,0,0,0,1.003917,1.458165,0,0,0,0,0,0,0
37,0,0,0.692338,0,0,0.579564,0,0,0,0.873849,0,0,1.69627,0,0,0,0,1,0,0
19.6666666666667,0.817761,0.840692,0,0.709734,0,0.791163,0,0,0.631172,0,0,0.715837,0.689374,0,0,0,1,0,0,1
23.6,0,0,0.804385,0,0,0,0.2530255,0.3020165,0.633861,0,0,1.010215,0.65867,0,0,0,0,1,0,1
10,1.114292,1.326575,0.38427375,0.18260975,0,1.1357615,0,0.633338,0.47420075,0,0.32422375,1.1598,0.9706945,0,0,0,0,0.25,0,0
80,0,0,1.85151,0,0.8849125,0.9326195,1.281475,0.7827965,1.59818,0,0,0,2.640095,0,1,1,0,0,0,0
17.75,0,0.5388185,0.52517,0.33431325,0.5412475,0.1263725,0.5963025,0.9542575,0.919815,0,0,1.073035,0.19054575,0,0.5,0.5,0.25,0,0,0.5
13.375,0,0.296145,0,0,0,1.06195,0,0.482692,0.34295675,0.3451355,0,0.905296,1.48463,0,0,0.75,0,0,0,0
65,0.97186,1.05432,0.951833,1.06351,0,1.14251,0,0,0,0.672882,0,0.631638,0.88896,0,0,0,1,1,0,0
14.75,0.6897655,0.7345675,0.3873575,0.61289875,0,0.277665,0,0,0,0,0,0.42271975,0,0,0,0,0,0.75,0,0.25
13.4285714285714,0,0.2568695,0,0,0.564712,0.503531,0.643072,0.534565,1.69677,0,0,0.660768,0,0,0,0.5,1,1,0,0.5
28.3333333333333,0,0,0,0,0,0,0,0.25077,0.710157,0,0,0.709965,1.85755,0,0,1,0,0,0,1
23.6,0,0.3113875,0,0,0.548233,0,0.815129,1.06742,1.05766,0,0,0,0.6564335,0,0,1,1,1,0,0.5
9.5,0,0.76220025,0,0.340656,0,0,0.45371525,0.3785715,0.68135625,0,0,0,1.43449,0,0,0.25,0,0,0,0
59.3333333333333,0.96887,0.6274365,0,0,0,0,0,0,0.2976885,0,0,0,0.6422605,0,0,0,0,1,0,1
12,0,0.148688,0.34046,0,0,0.1697675,0.2442775,0.42962725,0.34358,0.27243675,0.41245475,0.5818725,1.24956,0,0.25,0.5,1,0,0,0
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
79.6666666666667,0.675754,0,0.907736,0,0,0.687319,0,0,0.516793,0.8224875,0,0.863337,0,0,1,0,0,1,0,1
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
12.1666666666667,0,0,0.72476325,0,0,0.92824875,0,0.66831325,0.5474745,0.648031,0,0.5742125,0.2523925,0,0.25,0.5,0.25,0.25,0,0
11,0.9568855,0.333573,0,0.8432025,0,1.4818215,0,0.3372855,0.4948485,0,0.3062825,0.68848,0,0,0,0,0,0,0,0
1,0,0,0,1.01424,0,0.976303,0,0,0,0,0,0,0.749981,0,0,0,0,0,0,0
38.7142857142857,0,0,0.278129,0,0,0,0.663786,0,0.886735,0,0,0.2668745,0.78883875,0,0,0,0,1,0,0.5
23.6666666666667,0.7508835,0.8418845,0,0.25387675,0,0,0,0.170718,0.56910625,0.2880075,0,0.72679375,0.36078825,0,0,0,0,1,0,0
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
16.4285714285714,0.5285575,0,0.85882,0,0.640336,0.7083025,0.250475,1.045555,0.5940655,0,0,1.074292,0.56311,0.2543245,0,0.5,0,0,0,0
29.6666666666667,0,0,1.12484,0,0,0,0,0,0.692324,0,0,0.5988485,0,0,0,0,0,1,0,1
57,0,0,0,0,1.25749,1.54049,1.76305,2.12314,0.876736,0,0,0,0.500248,0,0,1,0,0,0,0
12,1.1010805,0,0.3020155,0,0,0.857713,0,0,0,0.252728,0,0,1.4066345,0,1,0,0,0,0,0
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
16,0.971258,0.771323,0,0,0,0,0,0.6919965,0,0,0.71811,0,1.116915,0,0.5,1,0.5,0,0,0
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
26.3333333333333,0,0,0,0,0,0,0,0.515134,0.915819,0,0,0,0,0,0,0,0,0,0,0.5
18.5,0,0,1.03419,0,0.4634275,0.763303,0.85585475,0.83177,0.52299,0.551035,0,0,0.9166015,0,0.5,1,1,0,0,1
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
52.5,0.31058,0.86310375,0.5313,0.266409,0.387569,0.576675,0.38114725,0.6676125,0.627309,0.610965,0,0.78582875,2.377385,0,0,0.5,0,0.5,0,0.5
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
23.25,0,0,1.0445305,0,0,0.929191,0.13288675,0,0.3408305,0,0,0.644317,0.9934165,0,1,0,0.5,0,0,1
69,0,0.34767575,0.36904,0.58493,0.1373235,0.6262825,0.36518825,1.07850075,0.7134505,0,0,0.625135,2.1122625,0,0,1,0.5,0,0,0.5
3,0.84666575,0.41185525,0.353295,0.301485,0,0,0.13521125,0.213737,1.01079,0,0,0.7597455,0.32873325,0.17519475,0,0.25,0,0,0,0
2,1.913085,0,0,0.314409,0,0.254624,0,0,0,0.71269,0.254525,0,0,0,0,0,0,0,0,0
91.5,0.499557,0.2852505,1.96108,0,0,0,0,0,0,0,0.2708865,0,0.518485,0.32060225,1,0,0,1,0,0.5
9.8,0.2767285,0.880364,0.656239,0.285818,0,0.757501,0,0,0,0,0,1.12116,1.206643,0,1,0,1,0,0,1
13.75,0.574603,0,1.05842875,0.359584,0.127041,0.6910035,0.35808875,0.25660625,0.5663025,0.44784825,0.261268,0,0,0,0.5,0.5,0.5,0,0,0
18.5,0.349463,0,0,0.364613,0.25936525,0.5212925,0.278555,0,0.5221325,0.488095,0.720676,0,0.6983675,0,0,0.5,0,0,0,0
